Metric,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025
Cash from Operating Activity,,-0.32,-0.34,-0.33,-0.73
  └─ Profit from operations,,-0.37,-0.35,-0.35,-0.75
  └─ Payables,,0.06,0.00,0.02,0.01
  └─ Other WC items,,0.00,0.01,0.00,0.02
  └─ Working capital changes,,0.05,0.01,0.03,0.02
Cash from Investing Activity,,0.00,0.00,0.00,0.00
Cash from Financing Activity,,0.32,0.36,0.32,0.77
  └─ Proceeds from borrowings,,0.35,0.39,0.35,0.81
  └─ Interest paid fin,,-0.03,-0.03,-0.03,-0.04
Net Cash Flow,,0.00,0.02,-0.01,0.04
  └─ Free Cash Flow,,-0.32,-0.34,-0.33,-0.73
  └─ CFO/OP,,86%,26%,66%,18%
