Metric,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Cash from Operating Activity,4.45,0.08,2.59,-2.50,5.06,8.45
  └─ Profit from operations,7.51,3.50,7.68,7.41,5.43,0.03
  └─ Receivables,-4.16,-0.98,-4.40,-5.46,-1.84,4.41
  └─ Inventory,-0.83,0.68,-0.11,0.30,0.01,0.25
  └─ Payables,3.36,-1.46,0.45,-0.96,0.66,-0.08
  └─ Loans Advances,-0.29,-0.31,0.25,0.18,-0.33,-1.80
  └─ Other WC items,0.01,0.38,-0.96,-2.20,2.61,5.75
  └─ Working capital changes,-1.90,-1.69,-4.77,-8.14,1.10,8.53
  └─ Direct taxes,-1.16,-1.73,-0.31,-1.77,-1.47,-0.12
Cash from Investing Activity,-5.07,-0.02,0.36,-5.44,-7.37,-26.74
  └─ Fixed assets purchased,-5.62,-0.90,-0.03,-1.61,-2.38,-27.25
  └─ Fixed assets sold,0.00,0.00,0.60,0.00,0.00,0.17
  └─ Investments purchased,-8.94,-2.52,-0.45,-3.38,-4.47,-0.01
  └─ Investments sold,9.48,3.36,0.11,0.43,0.43,0.01
  └─ Interest received,0.02,0.03,0.13,0.15,0.22,0.49
  └─ Loans to subsidiaries,0.00,0.00,0.00,-2.07,-0.91,0.00
  └─ Other investing items,0.00,0.00,0.00,1.05,-0.26,-0.15
Cash from Financing Activity,2.16,-1.86,-1.59,12.21,3.67,19.04
  └─ Proceeds from shares,0.00,0.00,0.00,1.92,0.00,0.39
  └─ Proceeds from borrowings,1.07,0.00,0.00,0.00,0.48,21.01
  └─ Repayment of borrowings,0.00,-1.69,-1.63,-1.86,-0.97,0.00
  └─ Interest paid fin,-0.63,-0.61,-0.57,-0.81,-0.80,-1.36
  └─ Dividends paid,0.00,0.00,0.00,-0.36,0.00,0.00
  └─ Financial liabilities,0.00,0.00,0.00,0.00,0.00,-1.00
  └─ Application money refund,0.00,0.00,0.00,2.35,5.16,0.01
  └─ Other financing items,1.72,0.43,0.61,10.96,-0.20,0.00
Net Cash Flow,1.55,-1.80,1.36,4.27,1.36,0.75
  └─ Free Cash Flow,-1.17,-0.82,3.16,-4.11,2.68,-18.63
  └─ CFO/OP,77%,54%,40%,-12%,134%,-1863%
