Metric,Mar 2006,Mar 2007,Mar 2008,Mar 2009,Mar 2010,Mar 2011,Mar 2012
Cash from Operating Activity,1,-15,3,2,-9,-15,1
  └─ Profit from operations,1.97,-0.93,3.54,1.42,3.16,-18.14,-4.66
  └─ Receivables,-1.23,-4.67,1.45,2.16,-5.59,1.80,-3.30
  └─ Inventory,-1.48,-2.76,-0.18,3.17,-7.33,-0.83,5.38
  └─ Payables,2.57,-2.37,-0.49,-4.20,1.55,2.06,2.37
  └─ Loans Advances,0.00,0.00,0.00,0.00,0.00,-0.37,1.58
  └─ Other WC items,0.00,0.00,0.00,0.00,0.04,0.40,-0.15
  └─ Working capital changes,-0.14,-9.80,0.78,1.13,-11.33,3.06,5.88
  └─ Direct taxes,-0.99,-3.80,-0.98,-0.55,-0.45,-0.17,-0.52
Cash from Investing Activity,1,25,4,-7,-6,16,4
  └─ Fixed assets purchased,0.00,-3.66,-1.10,-10.42,-17.67,-3.19,-1.15
  └─ Fixed assets sold,0.02,31.91,0.00,0.03,0.01,18.55,6.02
  └─ Capital WIP,0.00,0.00,0.00,0.00,0.00,0.00,-1.95
  └─ Investments purchased,-5.26,-37.30,-12.88,-21.19,-0.20,0.00,-0.01
  └─ Investments sold,0.50,33.29,16.81,23.19,10.74,0.10,0.00
  └─ Interest received,0.41,0.42,0.40,0.22,0.07,0.05,0.84
  └─ Dividends received,0.11,0.03,0.33,0.78,0.15,0.01,0.01
  └─ Other investing items,5.69,0.25,0.06,0.53,0.49,0.26,0.10
Cash from Financing Activity,-2,-11,-3,-2,11,-4,-8
  └─ Proceeds from borrowings,3.74,5.66,3.28,3.80,15.91,4.95,2.81
  └─ Repayment of borrowings,-3.70,-7.56,-3.54,-3.37,-3.08,-4.73,-5.94
  └─ Interest paid fin,-0.33,-0.40,-0.33,-0.42,-1.13,-3.37,-4.62
  └─ Dividends paid,-1.89,-8.87,-2.21,-1.93,-0.45,-0.46,0.00
Net Cash Flow,0,-1,4,-7,-4,-3,-3
  └─ Free Cash Flow,1,14,2,-8,-26,0,4
  └─ CFO/OP,148%,32%,136%,354%,-314%,544%,-21%
