Metric,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Cash from Operating Activity,0.00,-1.62,1.86,-3.05
  └─ Profit from operations,0.00,3.51,-1.74,3.10
  └─ Receivables,0.00,17.59,4.33,0.04
  └─ Inventory,0.00,0.19,0.01,-5.62
  └─ Payables,0.00,-17.39,-2.10,3.73
  └─ Other WC items,0.00,-3.55,1.93,-4.12
  └─ Working capital changes,0.00,-3.15,4.16,-5.98
  └─ Direct taxes,0.00,-1.99,-0.56,-0.17
Cash from Investing Activity,0.00,-17.74,-97.38,-127.11
  └─ Fixed assets purchased,0,-13,-103,-37
  └─ Fixed assets sold,0,0,0,2
  └─ Capital WIP,0,0,0,-75
  └─ Investments purchased,0,0,0,-18
  └─ Interest received,0,1,0,0
  └─ Other investing items,0,-6,5,1
Cash from Financing Activity,0.00,4.76,93.57,134.26
  └─ Proceeds from shares,0,8,19,51
  └─ Proceeds from borrowings,0,0,75,88
  └─ Repayment of borrowings,0,-0,0,0
  └─ Interest paid fin,0,-1,-0,-4
  └─ Financial liabilities,0,-0,-0,-0
  └─ Share application money,0,-2,0,0
Net Cash Flow,0.00,-14.61,-1.95,4.10
  └─ Free Cash Flow,0.00,-14.39,-101.00,-113.19
  └─ CFO/OP,0%,11%,-136%,-95%
