Metric,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Cash from Operating Activity,0,-2,6,20,14,24,-1,22,-5,-27,38
  └─ Profit from operations,0.00,13.36,19.06,41.23,39.03,37.49,32.73,32.35,34.05,6.54,27.46
  └─ Receivables,0.00,1.13,-15.05,-5.22,-15.49,11.46,-5.10,-39.16,-27.99,-25.16,17.47
  └─ Inventory,0.00,-1.15,0.84,-8.09,-6.29,6.38,1.67,-17.08,-23.63,-10.48,-12.76
  └─ Payables,0.00,-2.89,-9.81,5.35,10.70,-16.44,-2.40,34.64,8.63,14.69,-10.22
  └─ Loans Advances,0.00,0.00,0.06,-1.19,-0.25,-0.03,-0.05,0.07,-0.04,0.00,-0.06
  └─ Other WC items,0.00,-10.97,13.79,-1.20,-3.20,-7.74,-22.25,19.64,13.74,-2.25,26.41
  └─ Working capital changes,0.00,-13.88,-10.17,-10.36,-14.53,-6.37,-28.13,-1.90,-29.29,-23.19,20.84
  └─ Direct taxes,0.00,-1.59,-2.56,-10.44,-10.04,-6.68,-5.67,-8.79,-9.46,-10.60,-9.94
Cash from Investing Activity,0,-2,-8,-9,-13,-43,-7,-78,-105,-137,9
  └─ Fixed assets purchased,0.00,-2.44,-8.26,-8.88,-15.01,-0.84,-38.95,-91.60,-104.30,-29.08,-39.93
  └─ Fixed assets sold,0.00,0.17,0.14,0.07,0.17,0.06,0.08,1.51,0.70,0.45,0.27
  └─ Investments purchased,0.00,0.00,-0.02,-0.98,0.00,-42.27,0.00,0.00,0.00,-5.27,-1.09
  └─ Investments sold,0.00,0.00,0.00,0.00,1.19,0.00,32.44,11.82,0.00,0.00,0.00
  └─ Interest received,0.00,0.49,-0.02,0.30,0.59,0.12,0.33,1.30,0.07,2.10,3.50
  └─ Dividends received,0.00,0.19,0.03,0.07,0.39,0.00,0.00,0.00,0.00,0.00,0.00
  └─ Acquisition of companies,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-2.41,0.00
  └─ Other investing items,0.00,0.06,0.06,0.07,0.07,-0.44,-0.53,-0.85,-1.25,-103.19,46.57
Cash from Financing Activity,0,-8,4,-4,-3,10,9,61,110,156,-47
  └─ Proceeds from shares,0,0,0,0,0,0,0,0,0,147,0
  └─ Proceeds from borrowings,0,0,5,0,0,11,6,33,108,23,46
  └─ Repayment of borrowings,0,-7,0,-3,-2,0,0,-1,0,0,-80
  └─ Interest paid fin,0,-1,-1,-1,-1,-0,-1,-2,-3,-13,-12
  └─ Dividends paid,0,0,0,0,0,0,0,0,-0,-1,-1
  └─ Other financing items,0,0,0,0,0,-0,4,31,6,0,0
Net Cash Flow,0,-11,2,7,-1,-8,2,4,1,-8,1
  └─ Free Cash Flow,0,-4,-2,12,-0,24,-40,-68,-108,-56,-1
  └─ CFO/OP,0%,-8%,73%,107%,87%,123%,16%,150%,18%,-444%,305%
