Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Cash from Operating Activity,-1,-1,761,-1,-0,-2,0,712,1085,-1,1,6
  └─ Profit from operations,-0.50,-0.68,272.04,-0.69,-0.03,0.23,0.27,692.38,1051.97,-0.50,0.07,10.75
  └─ Receivables,0.00,0.00,69.36,-0.01,0.05,0.00,0.17,-129.96,0.00,0.00,0.00,0.00
  └─ Payables,-0.01,0.09,420.04,0.04,-0.15,-0.05,0.02,160.14,60.21,-0.20,1.32,-2.14
  └─ Loans Advances,0.00,0.00,0.00,-0.01,0.00,-60.58,0.00,-11.44,0.00,0.00,0.00,0.00
  └─ Other WC items,-0.05,0.00,0.00,-0.03,-0.06,58.62,0.01,-0.27,-19.44,0.01,-0.02,0.02
  └─ Working capital changes,-0.07,0.09,489.40,0.00,-0.15,-2.01,0.21,18.47,40.77,-0.19,1.30,-2.12
  └─ Direct taxes,0.00,-0.01,-0.71,0.03,0.00,-0.36,-0.14,0.00,-7.84,-0.02,-0.07,-2.68
  └─ Other operating items,0.00,0.00,0.00,0.00,0.15,0.00,0.00,1.25,0.00,0.00,0.00,0.00
Cash from Investing Activity,0,0,60,-18,1,2,-1,-80,-339,1,0,-1
  └─ Fixed assets purchased,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-15.58,0.00,0.00,0.00,0.00
  └─ Fixed assets sold,0.00,0.00,1.86,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
  └─ Capital WIP,0.00,0.00,18.43,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
  └─ Investments purchased,-25.30,0.00,0.00,0.00,0.00,0.00,0.00,-146.15,-16.27,0.00,-0.05,-1.27
  └─ Investments sold,25.00,0.20,32.88,0.55,0.58,2.74,0.10,3.33,15.33,0.54,0.00,0.00
  └─ Interest received,0.00,0.00,9.68,0.01,0.00,0.04,0.07,30.57,18.97,0.22,0.22,0.22
  └─ Dividends received,0.30,0.04,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
  └─ Inter corporate deposits,0.00,0.00,-17.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
  └─ Other investing items,0.00,0.00,14.20,-18.85,0.00,-0.93,-0.69,47.78,-356.82,0.00,0.00,0.00
Cash from Financing Activity,0,0,-802,0,0,0,0,-352,-1026,-0,-1,-5
  └─ Proceeds from borrowings,0.00,0.00,53.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
  └─ Repayment of borrowings,0.00,0.00,-117.37,0.00,0.00,0.00,0.00,-243.71,-910.24,0.00,0.00,-3.50
  └─ Interest paid fin,0.00,0.00,-719.80,0.00,0.00,0.00,0.00,-108.75,-114.24,-0.02,-1.48,-1.39
  └─ Financial liabilities,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.47,0.00,0.00,0.00
  └─ Other financing items,0.00,0.00,-17.74,0.00,0.00,0.00,0.00,0.00,-0.94,0.00,0.00,0.00
Net Cash Flow,-1,-0,19,-19,1,-0,-0,280,-280,0,-0,0
  └─ Free Cash Flow,-1,-1,781,-1,-0,-2,0,697,1085,-1,1,6
  └─ CFO/OP,295%,98%,366%,1%,0%,3%,2%,54%,97%,-2%,4%,1%
