Metric,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Cash from Operating Activity,2.85,0.18,0.04,-0.15,-0.27,-2.32,-0.13,-0.07,1.66,0.89,-0.35
  └─ Profit from operations,0.02,0.02,0.01,-0.18,-0.24,-0.15,-0.19,-0.21,-0.27,-0.24,-0.26
  └─ Receivables,0.00,0.00,0.00,0.10,0.00,0.00,0.00,0.00,0.00,0.00,0.00
  └─ Payables,-0.15,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
  └─ Loans Advances,2.94,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
  └─ Other WC items,0.04,0.16,0.03,-0.06,-0.03,-2.14,0.09,0.15,1.94,1.15,-0.09
  └─ Working capital changes,2.84,0.16,0.03,0.04,-0.03,-2.14,0.09,0.15,1.94,1.15,-0.09
  └─ Direct taxes,0.00,0.00,0.00,0.00,0.00,-0.03,-0.02,-0.01,-0.01,-0.01,0.00
Cash from Investing Activity,-1.48,-0.16,-0.16,0.00,0.10,2.67,0.08,0.06,-0.07,0.04,-0.12
  └─ Fixed assets sold,0.00,0.00,0.00,0.00,0.00,2.60,0.00,0.00,0.00,0.00,0.00
  └─ Capital WIP,-1.00,-0.16,-0.16,0.00,-0.03,-0.06,-0.05,0.00,0.00,-0.20,-0.14
  └─ Investment income,0.00,0.00,0.00,0.00,0.13,0.13,0.13,0.00,0.00,0.00,0.00
  └─ Interest received,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.04,0.01
  └─ Invest in subsidiaries,-0.49,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
  └─ Other investing items,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.06,-0.07,0.19,0.00
Cash from Financing Activity,-0.97,0.00,0.10,0.17,0.18,-0.34,0.07,0.00,0.28,-2.80,0.49
  └─ Proceeds from borrowings,0.00,0.00,0.00,0.17,0.18,0.00,0.07,0.00,0.28,0.00,0.49
  └─ Repayment of borrowings,0.00,0.00,0.00,0.00,0.00,-0.30,0.00,0.00,0.00,-2.80,0.00
  └─ Other financing items,-0.97,0.00,0.10,0.00,0.00,-0.04,0.00,0.00,0.00,0.00,0.00
Net Cash Flow,0.40,0.03,-0.02,0.02,0.01,0.01,0.02,-0.01,1.87,-1.87,0.01
  └─ Free Cash Flow,1.85,0.02,-0.12,-0.15,-0.30,0.22,-0.18,-0.07,1.66,0.69,-0.49
  └─ CFO/OP,-1583%,-95%,-20%,58%,117%,124%,58%,29%,-619%,-360%,135%
