Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Cash from Operating Activity,115,108,90,35,10,17,39,-24,44,38,-24,87
  └─ Profit from operations,117.90,162.18,112.64,75.78,45.22,40.07,67.56,44.17,20.40,16.73,6.37,49.04
  └─ Receivables,2.10,8.66,6.90,3.32,-3.05,1.83,6.67,-8.11,29.78,-9.59,-51.72,-38.45
  └─ Payables,0.00,10.65,-21.33,-42.16,15.67,5.11,-27.16,-18.05,7.41,-29.83,-10.05,35.29
  └─ Loans Advances,33.49,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
  └─ Other WC items,-11.57,-24.35,24.33,16.72,-19.97,-6.92,10.48,-38.12,11.45,49.68,22.86,21.64
  └─ Working capital changes,24.02,-5.04,9.89,-22.12,-7.35,0.02,-10.01,-64.28,48.63,10.26,-38.91,18.48
  └─ Direct taxes,-27.24,-48.69,-32.36,-18.96,-27.42,-22.93,-18.14,-4.11,-24.66,11.00,8.67,0.00
  └─ Other operating items,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,19.72
Cash from Investing Activity,93,-18,-3,-52,-92,17,-14,17,-32,-51,-32,-57
  └─ Fixed assets purchased,-18.85,-11.67,-18.72,-34.38,-7.38,-6.53,-25.78,-54.98,-88.17,-76.62,-25.01,-35.19
  └─ Fixed assets sold,7.41,9.59,0.48,2.75,7.09,0.40,0.86,1.47,1.22,0.44,2.84,1.16
  └─ Investments purchased,-31.15,-20.95,-0.30,-27.30,-64.28,-27.87,-36.10,-42.59,-1.23,-0.81,-0.53,0.00
  └─ Investments sold,0.00,0.00,0.00,0.00,0.02,44.86,78.45,105.11,30.76,0.00,0.00,0.91
  └─ Interest received,7.37,4.54,5.64,2.84,3.27,1.80,4.65,5.67,0.83,11.18,1.10,23.68
  └─ Dividends received,2.40,4.33,4.45,4.80,2.98,0.00,0.00,0.00,0.00,0.00,0.00,0.00
  └─ Invest in subsidiaries,141.57,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
  └─ Other investing items,-16.17,-3.69,5.12,-1.06,-33.90,3.91,-35.91,1.94,24.93,15.03,-10.55,-47.52
Cash from Financing Activity,-108,-65,-81,-14,-19,-24,-23,-11,-8,-1,22,16
  └─ Proceeds from shares,2.78,1.41,1.16,4.03,0.40,0.00,3.76,5.81,1.54,0.74,0.31,0.00
  └─ Proceeds from borrowings,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.00,5.00,28.41,25.78
  └─ Repayment of borrowings,-16.96,-9.22,-19.12,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
  └─ Interest paid fin,-2.67,-1.78,-1.06,-0.11,-0.08,-1.47,-0.93,-0.75,-0.09,-4.56,-4.00,-6.60
  └─ Dividends paid,-20.05,-19.73,-15.67,-18.40,-19.11,-18.70,-15.52,-15.79,-15.88,0.00,0.00,0.00
  └─ Financial liabilities,-0.59,-0.04,0.00,0.00,0.00,-3.45,-3.70,-0.72,-2.04,-2.07,-2.34,-2.92
  └─ Other financing items,-70.13,-36.09,-46.38,0.00,0.00,0.00,-6.86,0.00,0.00,0.00,0.00,0.00
Net Cash Flow,100,25,6,-32,-101,10,2,-19,4,-14,-34,47
  └─ Free Cash Flow,103,106,72,3,10,11,14,-78,-43,-38,-46,53
  └─ CFO/OP,115%,106%,121%,82%,116%,102%,87%,-44%,515%,115%,-277%,-410%
