Metric,Mar 2024,Mar 2025,Mar 2026
Cash from Operating Activity,-6.23,13.83,7.78
  └─ Profit from operations,2.52,5.94,5.31
  └─ Receivables,-0.08,-0.01,4.27
  └─ Inventory,-16.31,6.83,2.28
  └─ Payables,0.21,1.42,-1.22
  └─ Other WC items,8.23,1.10,-1.36
  └─ Working capital changes,-7.96,9.34,3.97
  └─ Direct taxes,-0.79,-1.45,-1.49
Cash from Investing Activity,3.92,-8.68,-8.98
  └─ Fixed assets purchased,-0.03,-0.44,-0.08
  └─ Fixed assets sold,0.07,0.00,0.00
  └─ Investments purchased,-2.39,-19.96,-18.15
  └─ Investments sold,5.75,11.46,9.02
  └─ Interest received,0.50,0.23,0.20
  └─ Dividends received,0.01,0.02,0.02
Cash from Financing Activity,2.24,-2.36,-1.25
  └─ Proceeds from borrowings,2.82,0.00,0.00
  └─ Repayment of borrowings,0.00,-2.22,-1.20
  └─ Interest paid fin,-0.58,-0.13,-0.06
Net Cash Flow,-0.08,2.79,-2.45
  └─ Free Cash Flow,-6.19,13.39,7.70
  └─ CFO/OP,-173%,242%,180%
