Metric,Mar 2021,Mar 2022,Mar 2023
Cash from Operating Activity,3.15,-4.55,-17.23
  └─ Profit from operations,0.96,1.47,1.72
  └─ Receivables,-0.00,-0.00,-1.23
  └─ Inventory,-0.00,-0.00,-2.44
  └─ Other WC items,2.20,-6.02,-15.14
  └─ Working capital changes,2.20,-6.02,-18.81
  └─ Direct taxes,-0.01,-0.00,-0.14
Cash from Investing Activity,-1.63,0.10,2.16
  └─ Fixed assets purchased,-0.73,0.00,-0.08
  └─ Fixed assets sold,0.00,0.10,2.11
  └─ Investments purchased,-0.01,0.00,-0.06
  └─ Other investing items,-0.90,0.00,0.19
Cash from Financing Activity,-1.26,5.12,14.73
  └─ Proceeds from shares,4.39,1.60,15.90
  └─ Proceeds from borrowings,0.00,6.40,0.73
  └─ Repayment of borrowings,-5.12,-1.81,-0.45
  └─ Interest paid fin,-0.53,-1.07,-1.46
Net Cash Flow,0.26,0.67,-0.34
  └─ Free Cash Flow,2.42,-4.45,-15.20
  └─ CFO/OP,298%,-299%,-949%
