Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Cash from Operating Activity,60,73,91,98,98,130,121,220,252,285,317,347
  └─ Profit from operations,76,86,109,129,133,180,133,254,320,359,425,421
  └─ Receivables,-13,-18,-37,-40,-33,-33,-8,-40,-79,-28,-91,-43
  └─ Inventory,-3,1,-5,-8,-3,4,2,-6,-8,-4,-10,-9
  └─ Payables,14,18,33,43,46,18,-53,44,56,10,30,2
  └─ Loans Advances,-11,0,0,0,-13,-14,6,-11,-17,-8,-10,-1
  └─ Other WC items,3,-3,-3,-22,4,2,2,3,2,3,5,9
  └─ Working capital changes,-10,-2,-12,-27,2,-23,-51,-11,-46,-27,-76,-43
  └─ Direct taxes,-7,-11,-6,-4,-37,-27,38,-24,-23,-47,-32,-32
Cash from Investing Activity,-79,-204,-210,-283,-238,-101,-171,125,-133,-226,-488,-177
  └─ Fixed assets purchased,-80,-210,-193,-256,-189,-108,-35,-71,-133,-186,-209,-292
  └─ Fixed assets sold,0,0,0,0,0,0,0,1,8,2,2,4
  └─ Investments purchased,0,-9,-16,-5,-5,0,0,0,-0,0,0,0
  └─ Investments sold,0,2,2,5,0,4,0,0,0,0,0,0
  └─ Interest received,3,2,4,4,2,2,7,14,7,8,9,12
  └─ Redemp n Canc of Shares,0,0,0,21,0,0,0,157,0,0,0,0
  └─ Acquisition of companies,-4,0,0,-25,-26,0,-5,-119,0,0,0,0
  └─ Inter corporate deposits,3,0,-1,-1,-4,0,0,10,0,0,0,0
  └─ Other investing items,-1,11,-7,-25,-17,1,-138,133,-14,-50,-290,99
Cash from Financing Activity,22,216,89,161,84,-58,112,-155,-140,-64,-42,241
  └─ Proceeds from shares,10,271,7,35,0,20,453,132,1,2,2,449
  └─ Proceeds from borrowings,78,0,0,0,383,72,72,195,55,290,222,129
  └─ Repayment of borrowings,-34,0,0,0,-253,-36,-263,-354,-63,-151,-78,-119
  └─ Interest paid fin,-30,-36,-21,-35,-52,-115,-113,-93,-96,-117,-158,-167
  └─ Financial liabilities,0,0,0,0,0,-12,-15,-32,-38,-46,-26,-47
  └─ Other financing items,-3,-20,104,162,6,13,-22,-2,0,-42,-4,-4
Net Cash Flow,2,85,-29,-24,-56,-30,62,190,-22,-5,-213,410
  └─ Free Cash Flow,-20,-137,-101,-158,-90,23,85,150,126,101,110,59
  └─ CFO/OP,87%,99%,93%,88%,121%,100%,68%,104%,92%,101%,91%,81%
