Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,Mar 2014
Cash from Operating Activity,-7,-3,4,20,8,4,-11,-21,-0,-32,-47,,
  └─ Profit from operations,16,7,12,-2,-9,-4,-19,-4,3,8,39,,15
  └─ Receivables,-16,-11,-25,22,2,0,8,18,-6,-35,-71,,-42
  └─ Inventory,12,1,6,-2,9,8,13,-3,7,-5,4,,0
  └─ Payables,-21,-4,0,0,0,0,-19,-5,-4,8,-11,,31
  └─ Loans Advances,0,0,0,0,0,0,0,0,-0,0,0,,0
  └─ Operating investments,0,0,0,0,0,0,0,0,0,0,0,,7
  └─ Other WC items,1,5,11,3,7,-0,6,-28,-1,-9,-8,,14
  └─ Working capital changes,-24,-9,-7,23,18,8,8,-17,-3,-40,-86,,9
  └─ Direct taxes,0,-0,-0,-1,-0,0,0,-0,-0,0,-0,,-1
Cash from Investing Activity,5,4,-2,-2,1,0,0,0,-7,-0,-10,,
  └─ Fixed assets purchased,-21.52,-6.29,-2.42,-1.98,0.00,-0.15,-0.07,-0.02,-6.71,-0.43,-9.95,,-8.81
  └─ Fixed assets sold,0.31,0.00,0.00,0.00,0.69,0.00,0.00,0.00,0.00,0.00,0.00,,0.01
  └─ Interest received,0.71,0.28,0.21,0.16,0.15,0.15,0.15,0.13,0.08,0.11,0.09,,0.70
  └─ Other investing items,25.64,9.77,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,-1.56
Cash from Financing Activity,-3,-1,-1,-19,-9,-4,11,21,35,4,57,,
  └─ Proceeds from shares,0,0,0,0,0,0,0,0,47,28,68,,0
  └─ Proceeds from borrowings,10,10,11,0,0,2,25,50,2,0,0,,6
  └─ Repayment of borrowings,-3,0,0,-9,-2,0,-7,-28,-13,-31,-19,,-5
  └─ Interest paid fin,-11,-12,-12,-10,-6,-6,-6,-0,-0,0,0,,-11
  └─ Other financing items,0,0,0,0,0,0,0,0,0,7,7,,0
Net Cash Flow,-6,-1,1,-0,-0,0,-0,0,28,-28,-0,,
  └─ Free Cash Flow,-29,-9,1,18,9,4,-11,-21,-7,-33,-57,,
  └─ CFO/OP,-49%,-110%,36%,-797%,-89%,-31%,14%,223%,8%,-903%,-418%,,
