Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Cash from Operating Activity,41,16,26,12,13,1,-4,6,23,2,-3,-36
  └─ Profit from operations,26.26,21.66,19.09,16.37,10.98,7.41,5.39,4.78,2.84,-4.06,-11.80,-7.03
  └─ Receivables,18.60,4.49,12.08,-0.98,14.66,-10.92,3.42,4.62,10.55,-0.21,-3.07,0.98
  └─ Inventory,-0.07,-0.67,-0.09,0.10,-0.74,0.31,0.07,-0.10,-0.07,0.07,0.90,0.07
  └─ Payables,-1.41,-0.78,3.00,4.49,-3.39,8.13,-9.86,-1.23,14.48,10.29,14.75,-22.29
  └─ Working capital changes,17.12,3.04,14.99,3.61,10.53,-2.49,-6.37,3.29,24.95,10.15,12.58,-21.24
  └─ Direct taxes,-2.74,-8.60,-7.77,-7.59,-8.40,-3.64,-2.51,-2.27,-4.97,-4.06,-3.81,-7.42
Cash from Investing Activity,-33,-10,-19,-7,-7,5,7,-1,-19,3,9,41
  └─ Fixed assets purchased,-3.76,-9.30,-15.74,-2.43,-2.11,0.00,0.00,0.00,0.00,0.00,0.00,0.00
  └─ Fixed assets sold,0.85,0.48,0.27,0.70,0.37,0.03,0.00,0.00,0.00,5.95,0.22,0.00
  └─ Investments purchased,-278.30,-432.01,-404.14,-449.70,-40.00,-51.30,-7.72,-50.16,-169.49,-3.40,0.00,-15.00
  └─ Investments sold,247.45,425.78,395.82,442.66,27.10,42.38,0.00,35.00,289.00,0.17,6.45,17.50
  └─ Interest received,0.33,0.00,0.00,1.02,7.29,14.09,14.09,14.09,11.58,1.17,1.66,1.41
  └─ Dividends received,0.17,5.28,4.62,0.46,0.22,0.22,0.23,0.25,0.29,0.33,0.37,0.42
  └─ Other investing items,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-150.00,-0.97,0.00,36.22
Cash from Financing Activity,-6,-6,-6,-6,-6,-6,-5,-5,-5,-5,-5,-5
  └─ Dividends paid,-6.04,-6.31,-6.32,-6.31,-6.42,-5.57,-4.60,-4.61,-4.62,-5.37,-5.34,-5.32
Net Cash Flow,1,0,1,-1,-0,1,-2,0,-0,-0,0,-0
  └─ Free Cash Flow,38,7,11,11,11,1,-4,6,23,8,-3,-36
  └─ CFO/OP,166%,112%,179%,122%,196%,67%,-19%,190%,979%,-99%,-7%,367%
