Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,Mar 2014
Cash from Operating Activity,98.85,92.05,28.29,-3.80,75.22,-22.59,10.74,6.43,-0.48,-6.10,-8.90,,
  └─ Profit from operations,118.20,95.29,22.69,35.37,21.70,-25.50,9.61,2.77,16.34,11.46,-1.89,,112.65
  └─ Receivables,15.36,21.67,2.22,-24.34,65.28,6.92,-4.27,9.46,-13.40,-10.33,9.59,,-37.59
  └─ Payables,-3.77,-6.30,-3.10,-0.37,-0.57,0.59,-0.27,-0.36,2.38,-1.16,-2.00,,-0.46
  └─ Loans Advances,2.29,0.95,-3.51,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,-4.48
  └─ Other WC items,0.00,1.86,20.83,-1.57,-1.37,-3.53,1.60,-3.14,5.15,-3.84,-10.41,,-2.96
  └─ Working capital changes,13.88,18.17,16.44,-26.29,63.35,3.97,-2.94,5.95,-5.87,-15.33,-2.82,,-45.50
  └─ Direct taxes,-26.42,-21.42,-10.83,-12.88,-9.83,-1.06,0.00,-2.29,-10.95,-2.23,-4.19,,-27.58
  └─ Other operating items,-6.81,0.00,0.00,0.00,0.00,0.00,4.06,0.00,0.00,0.00,0.00,,0.00
Cash from Investing Activity,-37.68,22.93,38.25,-12.62,-44.61,42.30,-8.24,-12.17,-29.24,29.55,20.65,,
  └─ Fixed assets purchased,-1.14,-1.63,-1.37,-0.99,-0.23,-0.20,-0.22,-0.07,-0.30,-0.33,-0.18,,-0.58
  └─ Fixed assets sold,0.13,0.14,3.54,0.10,0.13,0.10,0.02,0.00,0.07,0.00,0.06,,0.05
  └─ Investments purchased,-63.05,0.00,-19.24,-2.27,-7.57,0.00,-1.23,-2.10,-33.80,0.00,0.00,,-16.75
  └─ Investments sold,0.00,11.76,39.76,33.87,1.12,25.10,20.29,12.66,0.00,14.06,16.76,,1.25
  └─ Interest received,2.70,0.94,0.66,4.09,2.58,6.28,6.63,4.49,5.07,6.88,7.72,,9.72
  └─ Dividends received,3.31,5.52,2.28,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,2.54
  └─ Acquisition of companies,0.00,0.00,0.00,-2.78,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00
  └─ Inter corporate deposits,19.68,4.32,-2.00,-42.00,15.00,0.00,0.00,0.00,0.00,0.00,0.00,,-8.00
  └─ Other investing items,0.70,1.87,14.63,-2.64,-55.64,11.03,-33.73,-27.16,-0.28,8.94,-3.71,,25.14
Cash from Financing Activity,-46.14,-46.56,-41.11,-19.53,-19.71,-9.92,-18.84,-9.42,-16.09,-27.72,-21.98,,
  └─ Proceeds from shares,0.56,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.26
  └─ Repayment of borrowings,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,-30.25
  └─ Interest paid fin,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,-0.78
  └─ Dividends paid,-40.77,-40.82,-37.68,-18.84,-18.84,-9.42,-18.84,-9.42,-16.09,-27.72,-21.98,,-31.34
  └─ Other financing items,-5.94,-5.74,-3.43,-0.68,-0.86,-0.50,0.00,0.00,0.00,0.00,0.00,,-5.38
Net Cash Flow,15.03,68.41,25.43,-35.95,10.90,9.79,-16.34,-15.16,-45.81,-4.27,-10.23,,
  └─ Free Cash Flow,97.84,90.56,30.46,-4.69,75.12,-22.69,10.54,6.36,-0.71,-6.43,-9.02,,
  └─ CFO/OP,120%,121%,150%,28%,313%,93%,128%,61%,58%,-27%,-36%,,
