Metric,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Cash from Operating Activity,-4,-0,19,12,-11,-16
  └─ Profit from operations,7.43,13.47,11.80,7.75,10.31,12.46
  └─ Receivables,-11.70,-10.57,8.19,6.71,-19.93,-27.51
  └─ Inventory,-0.80,-0.44,1.00,-0.55,-0.61,-1.22
  └─ Payables,1.12,1.65,-2.46,2.19,-0.05,6.44
  └─ Other WC items,0.26,-2.25,1.95,-3.73,1.06,-4.40
  └─ Working capital changes,-11.12,-11.61,8.67,4.63,-19.53,-26.69
  └─ Direct taxes,-0.23,-2.06,-1.74,-0.73,-1.30,-1.85
Cash from Investing Activity,-6,-9,-4,-4,1,-1
  └─ Fixed assets purchased,0.00,0.00,0.00,-0.72,-1.83,-3.10
  └─ Fixed assets sold,0.20,0.72,0.07,0.20,0.59,0.34
  └─ Capital WIP,-5.97,-7.44,-3.12,0.00,0.00,0.00
  └─ Investments purchased,0.00,0.00,0.00,-3.21,-0.67,0.00
  └─ Investments sold,0.00,0.00,0.00,1.16,0.02,0.04
  └─ Interest received,0.00,0.10,0.26,0.55,0.39,0.45
  └─ Dividends received,0.19,0.00,0.00,0.00,0.00,0.00
  └─ Investment in group cos,0.00,-2.47,-0.73,0.00,0.00,-0.41
  └─ Other investing items,0.00,0.00,0.00,-1.55,2.48,2.02
Cash from Financing Activity,9,9,-15,-6,7,17
  └─ Proceeds from borrowings,10.42,10.07,0.00,0.00,12.86,22.30
  └─ Repayment of borrowings,0.00,0.00,-11.80,-3.43,-2.11,-2.11
  └─ Interest paid fin,-0.61,-1.15,-1.72,-0.75,-1.65,-1.66
  └─ Dividends paid,0.00,0.00,-1.73,-1.73,-1.73,-1.73
  └─ Financial liabilities,-0.40,0.00,0.00,0.00,0.00,0.00
Net Cash Flow,-0,-0,-0,2,-2,0
  └─ Free Cash Flow,-10,-7,16,11,-12,-19
  └─ CFO/OP,-97%,20%,476%,300%,-94%,-117%
