Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Cash from Operating Activity,171,268,260,760,2323,253,584,-488,-160,680,500,82
  └─ Profit from operations,148,172,73,1466,5011,-7,-47,498,343,-127,215,268
  └─ Receivables,23,-49,21,-357,-47,423,65,-198,-3,24,53,-192
  └─ Inventory,29,237,138,-175,-1382,604,555,-700,-610,975,170,17
  └─ Payables,-22,-40,52,189,243,-455,53,220,-154,-135,104,32
  └─ Loans Advances,48,-24,24,0,-1,4,4,-0,0,-0,-8,8
  └─ Other WC items,-3,24,-6,77,-41,-177,6,-27,-52,105,59,-96
  └─ Working capital changes,75,148,230,-266,-1228,398,683,-705,-819,969,379,-231
  └─ Direct taxes,-52,-52,-42,-441,-1461,-138,-52,-281,316,-161,-94,45
Cash from Investing Activity,4,-88,-226,-552,-1287,549,-519,222,328,-239,-202,-123
  └─ Fixed assets purchased,-27,-56,-88,-58,-38,-49,-77,-92,-170,-260,-167,-251
  └─ Fixed assets sold,1,1,1,1,2,4,3,4,2,975,10,1
  └─ Investments purchased,-550,-551,-881,-1571,-6087,-2607,-2716,-2672,-3011,-3401,-2882,-2638
  └─ Investments sold,577,516,775,1046,4863,3250,2124,2910,3443,2391,2829,2555
  └─ Interest received,7,0,3,3,35,50,51,62,65,41,63,132
  └─ Dividends received,0,0,0,0,0,0,0,1,2,5,5,8
  └─ Acquisition of companies,0,0,0,0,-56,-43,0,0,0,0,0,0
  └─ Other investing items,-3,2,-38,28,-6,-56,96,8,-4,10,-60,70
Cash from Financing Activity,-173,-192,-39,-179,-676,-839,-199,105,-213,-427,-226,-47
  └─ Proceeds from borrowings,0,23,0,0,89,50,0,207,0,0,0,178
  └─ Repayment of borrowings,-77,-112,-31,-6,0,0,-193,0,-2,-249,-6,0
  └─ Interest paid fin,-16,-9,-8,-8,-11,-17,-7,-4,-13,-18,-11,-10
  └─ Dividends paid,-68,-78,0,-137,-625,-723,0,-98,-195,-166,-215,-215
  └─ Financial liabilities,0,0,0,0,0,0,0,-1,-2,-1,-0,0
  └─ Other financing items,-12,-16,0,-28,-129,-149,1,0,0,6,6,0
Net Cash Flow,1,-11,-5,29,360,-37,-134,-162,-45,14,72,-88
  └─ Free Cash Flow,145,213,174,702,2286,208,510,-576,-328,1396,343,-168
  └─ CFO/OP,163%,238%,765%,83%,75%,-455%,-296%,-45%,-153%,-587%,234%,18%
