Metric,Mar 2006,Mar 2007,Mar 2008,Mar 2009,Mar 2011,Mar 2012,Mar 2013
Cash from Operating Activity,-0,4,1,0,-14,1,11
  └─ Profit from operations,1.68,2.09,1.42,0.63,6.94,-1.76,7.13
  └─ Receivables,-1.82,1.65,-0.43,0.54,-9.70,0.34,-1.24
  └─ Inventory,0.00,0.29,-0.32,-0.30,-9.28,0.09,0.23
  └─ Payables,0.18,-0.03,0.48,-0.44,1.55,1.90,-1.13
  └─ Other WC items,0.02,-0.01,0.03,0.00,-1.88,0.23,0.43
  └─ Working capital changes,-1.62,1.90,-0.24,-0.20,-19.31,2.56,-1.71
  └─ Direct taxes,-0.27,-0.30,-0.59,-0.39,-1.28,0.65,5.83
Cash from Investing Activity,-5,6,-11,5,18,-14,-10
  └─ Fixed assets purchased,-0.40,-0.06,-0.12,-0.19,-18.35,-27.94,-7.60
  └─ Fixed assets sold,0.00,0.11,0.07,0.01,0.05,1.62,0.10
  └─ Investments purchased,-4.76,-11.07,-47.39,-14.57,0.00,0.00,-4.51
  └─ Investments sold,5.03,6.27,35.62,18.74,33.33,10.87,0.00
  └─ Investment income,0.00,0.03,0.00,0.00,0.00,0.00,0.00
  └─ Interest received,0.13,0.02,0.25,0.11,0.86,1.15,1.29
  └─ Dividends received,0.00,0.00,0.57,0.52,0.96,0.13,0.01
  └─ Inter corporate deposits,-5.42,10.88,0.00,0.00,0.00,0.00,0.00
  └─ Other investing items,0.00,0.00,0.00,0.00,0.75,0.50,0.49
Cash from Financing Activity,4,-1,2,-5,-0,-1,-2
  └─ Proceeds from borrowings,4.10,0.00,0.00,0.00,0.00,0.90,0.00
  └─ Repayment of borrowings,-0.01,-0.65,-1.62,-4.17,0.00,0.00,-0.90
  └─ Proceeds from deposits,0.00,0.00,4.00,0.00,0.00,0.00,0.00
  └─ Interest paid fin,-0.12,-0.40,-0.47,-0.31,0.00,-0.05,-0.10
  └─ Dividends paid,-0.24,-0.25,-0.25,-0.34,-0.41,-1.65,-0.95
Net Cash Flow,-2,9,-9,-0,4,-13,-1
  └─ Free Cash Flow,-1,4,1,-0,-32,-25,4
  └─ CFO/OP,-18%,1247%,-908%,-36%,-142%,-92%,77%
