Metric,Mar 2016,Mar 2017,Mar 2018,Mar 2019
Cash from Operating Activity,0.00,-0.14,0.01,-0.02
  └─ Loans Advances,0.00,-0.14,-0.02,-0.03
  └─ Other WC items,0.00,0.00,0.03,0.01
  └─ Working capital changes,0.00,-0.15,0.01,-0.02
Cash from Investing Activity,0.00,0.02,-0.01,0.01
  └─ Other investing items,0.00,0.02,-0.01,0.01
Cash from Financing Activity,0.00,-0.02,-0.01,0.00
  └─ Interest paid fin,0.00,-0.02,-0.01,0.00
Net Cash Flow,0.00,-0.14,-0.01,-0.01
  └─ Free Cash Flow,0.00,-0.14,0.01,-0.02
  └─ CFO/OP,,-1400%,,
