Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Cash from Operating Activity,1166,-781,2029,1313,-1941,4286,1029,1370,1406,1387,1712,1482
  └─ Profit from operations,1426,1380,1287,1562,1839,1754,1115,1813,1953,2019,1936,1983
  └─ Receivables,25,4,-4,-30,-5,-69,4,-21,-35,-118,-67,-85
  └─ Inventory,-32,30,-5,-5,4,-3,2,-7,-6,-13,0,-2
  └─ Payables,114,-11,65,17,77,-198,114,153,-40,-101,-57,10
  └─ Loans Advances,0,-12,-17,-14,87,8,-3,-4,3,-6,-10,-8
  └─ Other WC items,-1,-1841,1096,123,-3397,2931,39,-207,-42,29,64,-42
  └─ Working capital changes,106,-1831,1135,91,-3233,2669,156,-86,-121,-208,-69,-127
  └─ Direct taxes,-365,-331,-392,-341,-547,-138,-241,-357,-426,-424,-155,-374
Cash from Investing Activity,-648,-753,-882,-745,1381,-2875,34,-1068,-593,-697,-629,-236
  └─ Fixed assets purchased,-848,-608,-1094,-808,-786,-741,-591,-787,-576,-742,-910,-1093
  └─ Fixed assets sold,2,2,7,6,8,61,107,10,84,12,35,10
  └─ Capital WIP,-154,-253,2,-78,61,-316,21,174,-79,-56,32,-56
  └─ Investments purchased,-5,-186,0,0,0,0,-31,0,0,0,0,0
  └─ Investments sold,62,0,9,10,5,7,0,80,14,136,23,83
  └─ Interest received,285,302,194,321,361,159,222,174,188,295,392,352
  └─ Dividends received,4,0,0,0,0,0,0,0,0,0,0,0
  └─ Other investing items,5,-9,0,-196,1733,-2045,305,-719,-225,-343,-200,468
Cash from Financing Activity,-349,-298,-292,-492,481,-1470,-457,-595,-854,-840,-914,-954
  └─ Proceeds from shares,0,6,0,0,0,0,0,0,0,0,0,0
  └─ Proceeds from borrowings,17,0,0,0,709,0,0,0,0,0,0,0
  └─ Repayment of borrowings,0,0,0,0,0,-707,-2,-6,-6,-29,-2,0
  └─ Interest paid fin,-19,-0,-3,-6,-6,-15,-6,-5,-5,-4,-0,-77
  └─ Dividends paid,-313,-261,-294,-417,-183,-567,-356,-487,-731,-670,-731,-697
  └─ Financial liabilities,-0,0,0,0,0,-66,-93,-97,-111,-137,-180,-180
  └─ Other financing items,-34,-43,5,-70,-39,-116,0,0,0,0,0,0
Net Cash Flow,169,-1833,855,76,-79,-59,606,-293,-41,-150,169,292
  └─ Free Cash Flow,167,-1641,945,433,-2658,3290,567,766,835,601,868,344
  └─ CFO/OP,110%,-34%,194%,111%,-78%,261%,121%,99%,98%,92%,97%,95%
