Metric,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Cash from Operating Activity,-2,-0,4,-5,7,3,6,-3,1,-24,-15
  └─ Profit from operations,5.33,9.33,9.82,11.47,4.10,-16.46,-28.93,-25.88,-7.16,5.45,16.31
  └─ Receivables,-9.40,-6.98,-3.46,-18.73,4.38,10.35,1.06,6.76,5.73,-21.01,-17.64
  └─ Inventory,-2.04,-9.55,-4.26,2.00,-6.33,2.06,12.91,15.40,2.07,0.81,1.60
  └─ Payables,4.57,7.36,2.88,1.39,5.56,-1.47,8.84,0.50,-13.27,4.34,0.40
  └─ Other WC items,0.00,0.88,0.72,0.45,-0.67,8.12,11.65,0.03,13.67,-13.21,-16.02
  └─ Working capital changes,-6.87,-8.29,-4.12,-14.89,2.93,19.07,34.45,22.69,8.20,-29.08,-31.67
  └─ Direct taxes,-0.64,-1.44,-1.58,-1.75,-0.19,0.00,0.00,0.00,0.00,0.00,0.00
Cash from Investing Activity,-2,-1,-8,0,-2,-1,-1,13,1,-20,-5
  └─ Fixed assets purchased,-1.63,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-4.78
  └─ Fixed assets sold,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.14
  └─ Investments purchased,0.00,-0.86,-2.89,-0.53,-1.41,-0.59,-1.38,-8.40,-0.02,-20.89,0.00
  └─ Investments sold,0.05,0.01,0.01,0.09,0.00,0.00,0.00,15.01,0.00,0.00,0.00
  └─ Interest received,0.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
  └─ Other investing items,-0.46,0.22,-4.82,0.57,-0.19,-0.05,0.14,6.38,0.58,0.60,-0.63
Cash from Financing Activity,4,1,4,5,-5,-2,-4,-10,-2,45,35
  └─ Proceeds from shares,0.00,0.09,0.00,0.22,4.31,0.00,0.79,26.43,0.00,36.04,35.35
  └─ Proceeds from borrowings,4.92,3.76,6.38,9.49,0.00,2.47,0.00,0.00,3.84,2.50,0.00
  └─ Repayment of borrowings,-0.91,-0.88,0.00,0.00,-4.61,0.00,-0.40,-40.21,0.00,0.00,-2.99
  └─ Interest paid fin,-0.03,-3.10,-3.35,-3.83,-4.28,-4.74,-4.52,-3.25,-2.13,-0.64,-0.71
  └─ Dividends paid,-0.29,-0.32,-0.24,-0.11,-0.12,0.00,0.00,0.00,0.00,0.00,0.00
  └─ Share application money,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.46,0.00
  └─ Other financing items,0.54,1.53,0.83,-0.62,-0.41,-0.01,0.00,6.90,-3.33,-1.59,3.07
Net Cash Flow,0,0,0,0,0,-0,0,-0,-0,1,14
  └─ Free Cash Flow,-4,-0,4,-5,7,3,6,-3,1,-24,-20
  └─ CFO/OP,-23%,12%,60%,-33%,159%,-16%,-25%,12%,-9%,-644%,-115%
