Metric,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Cash from Operating Activity,181,75,129,59,234,614,200
  └─ Profit from operations,106,112,115,54,131,734,1813
  └─ Receivables,59,-15,31,28,-42,-94,-531
  └─ Inventory,-16,-26,-10,-21,-165,-452,-952
  └─ Payables,7,-8,-17,29,89,192,513
  └─ Other WC items,25,16,17,-30,237,300,-452
  └─ Working capital changes,75,-32,22,7,119,-54,-1423
  └─ Interest paid,0,0,-3,0,0,0,0
  └─ Direct taxes,-1,-4,-5,-1,-15,-66,-190
Cash from Investing Activity,-16,-24,20,-131,-1000,-986,-304
  └─ Fixed assets purchased,-31,-21,-114,-445,-675,-988,-653
  └─ Fixed assets sold,0,0,132,212,0,0,13
  └─ Investments purchased,0,0,0,0,0,-868,-1213
  └─ Investments sold,0,0,0,0,0,613,1445
  └─ Interest received,5,1,3,2,1,22,8
  └─ Redemp n Canc of Shares,0,0,0,96,0,0,0
  └─ Other investing items,10,-4,-1,3,-327,236,96
Cash from Financing Activity,-219,-54,-84,80,894,408,130
  └─ Proceeds from shares,0,0,0,0,0,0,2060
  └─ Proceeds from borrowings,0,6,0,240,957,725,145
  └─ Repayment of borrowings,-157,0,-37,-134,-36,-217,-1911
  └─ Interest paid fin,-63,-60,-47,-26,-26,-98,-133
  └─ Financial liabilities,0,0,0,-0,-1,-2,-30
Net Cash Flow,-55,-2,65,8,129,36,26
  └─ Free Cash Flow,150,54,147,-173,-440,-375,-440
  └─ CFO/OP,174%,71%,129%,107%,207%,94%,23%
