Metric,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Cash from Operating Activity,0,-44,250,216,332,262
  └─ Profit from operations,0,208,344,395,482,416
  └─ Receivables,0,-103,-35,-126,-84,-99
  └─ Inventory,0,-56,-127,-40,55,-81
  └─ Payables,0,-72,130,43,-57,70
  └─ Other WC items,0,0,0,0,0,3
  └─ Working capital changes,0,-230,-32,-122,-86,-107
  └─ Direct taxes,0,-21,-62,-57,-65,-47
Cash from Investing Activity,0,-139,-158,-215,-414,-431
  └─ Fixed assets purchased,0,-141,-120,-199,-444,-448
  └─ Investments purchased,0,-0,-39,-19,0,0
  └─ Investments sold,0,0,0,1,23,13
  └─ Interest received,0,0,1,3,7,2
  └─ Dividends received,0,2,0,0,0,0
  └─ Other investing items,0,0,0,0,0,3
Cash from Financing Activity,0,260,-163,10,65,171
  └─ Proceeds from shares,0,0,0,0,0,0
  └─ Proceeds from borrowings,0,272,0,50,128,264
  └─ Repayment of borrowings,0,0,-124,0,0,0
  └─ Interest paid fin,0,-12,-21,-17,-25,-39
  └─ Dividends paid,0,0,-18,-18,-32,-36
  └─ Financial liabilities,0,0,0,-5,-6,-19
Net Cash Flow,0,78,-71,12,-17,2
  └─ Free Cash Flow,0,-185,130,18,-112,-186
  └─ CFO/OP,,-11%,91%,71%,85%,84%
