Metric,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Cash from Operating Activity,0,1,0,2,-9,-5,15
  └─ Profit from operations,-0,0,0,2,2,-1,1
  └─ Receivables,1,-0,-1,-15,-3,-63,51
  └─ Inventory,0,-0,0,0,-1,-4,2
  └─ Payables,-0,0,2,15,-4,67,-54
  └─ Loans Advances,0,-0,-0,-1,-3,-5,4
  └─ Other WC items,-0,1,-1,1,1,0,11
  └─ Working capital changes,1,1,-0,0,-10,-5,14
  └─ Direct taxes,0,0,0,-0,0,0,-0
Cash from Investing Activity,0,-2,-0,0,-1,-2,-11
  └─ Fixed assets purchased,0.00,-1.25,-0.16,0.00,-0.99,-1.42,-0.01
  └─ Investments purchased,0.00,-1.50,-0.55,0.00,0.00,0.00,0.00
  └─ Other investing items,0.00,0.27,0.29,0.08,0.00,-0.60,-10.59
Cash from Financing Activity,-0,1,0,-2,11,7,-4
  └─ Proceeds from shares,0.00,0.00,0.00,0.00,0.00,1.53,0.00
  └─ Proceeds from borrowings,0.38,1.33,0.19,0.18,11.65,6.07,0.00
  └─ Repayment of borrowings,0.00,0.00,0.00,-1.90,-0.32,-0.55,-4.18
  └─ Interest paid fin,0.00,-0.01,0.00,-0.01,-0.03,-0.08,-0.07
  └─ Dividends paid,0.00,0.00,0.00,0.00,-0.30,0.00,0.00
  └─ Other financing items,-0.83,0.00,0.00,0.00,-0.47,0.00,0.00
Net Cash Flow,-0,0,-0,0,1,-0,0
  └─ Free Cash Flow,0,-0,0,2,-10,-7,15
  └─ CFO/OP,-105%,-793%,-81%,112%,-616%,387%,-797%
