Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,Mar 2014
Cash from Operating Activity,2.25,8.81,-5.66,11.11,-0.78,8.61,14.18,16.64,14.83,15.52,11.83,,
  └─ Profit from operations,3.75,4.60,8.04,11.02,9.52,12.52,17.74,15.91,21.54,21.13,20.70,,2.50
  └─ Receivables,-2.89,0.89,-8.20,-5.35,-0.68,-2.85,1.53,1.25,-6.15,-15.43,5.23,,-0.31
  └─ Inventory,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,-0.26
  └─ Payables,1.93,3.66,-3.87,8.69,-7.40,1.84,1.37,2.93,2.79,12.88,-10.56,,0.86
  └─ Working capital changes,-0.96,4.55,-12.07,3.34,-8.08,-1.01,2.90,4.18,-3.37,-2.55,-5.32,,0.29
  └─ Interest paid,-0.51,-0.47,-1.29,-2.37,-2.64,-3.10,-3.53,-1.18,-1.37,-1.52,-2.04,,0.00
  └─ Direct taxes,-0.03,0.13,-0.33,-0.88,0.42,0.19,-2.94,-2.27,-1.97,-1.53,-1.51,,0.00
Cash from Investing Activity,-2.04,-7.20,-11.84,-4.72,-3.53,-10.23,-22.82,-51.11,-4.00,-7.95,-15.84,,
  └─ Fixed assets purchased,-2.04,-7.20,-11.84,-4.72,-3.53,-10.23,-22.82,-51.11,-4.00,-7.95,-22.27,,-1.42
  └─ Fixed assets sold,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.43,,0.00
Cash from Financing Activity,-0.89,-0.32,6.83,-3.43,0.72,2.09,8.78,35.02,-11.18,-7.56,3.90,,
  └─ Proceeds from shares,0.00,0.00,0.00,1.50,5.72,1.31,3.82,2.40,2.10,0.00,16.22,,0.00
  └─ Proceeds from borrowings,0.00,0.00,6.83,0.00,0.00,0.78,4.96,35.43,0.00,0.00,0.00,,0.00
  └─ Repayment of borrowings,-0.89,-0.32,0.00,-4.93,-5.00,0.00,0.00,0.00,-6.99,-1.30,-6.85,,0.00
  └─ Interest paid fin,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-2.81,-6.28,-6.25,-5.47,,-0.39
  └─ Other financing items,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,-0.05
Net Cash Flow,-0.68,1.30,-10.67,2.96,-3.59,0.47,0.14,0.55,-0.34,0.01,-0.11,,
  └─ Free Cash Flow,0.21,1.61,-17.50,6.39,-4.31,-1.62,-8.64,-34.47,10.83,7.57,-4.01,,
  └─ CFO/OP,81%,234%,-70%,110%,-13%,68%,96%,118%,77%,80%,65%,,
