Metric,Mar 2015,Mar 2016,Mar 2017
Cash from Operating Activity,-0.32,-0.03,
  └─ Profit from operations,0.04,0.03,
  └─ Receivables,0.02,0.00,
  └─ Inventory,0.16,0.08,
  └─ Loans Advances,-0.53,-0.12,
  └─ Working capital changes,-0.35,-0.04,
  └─ Direct taxes,-0.01,-0.03,
Cash from Investing Activity,0.33,-0.04,
  └─ Investments purchased,0.00,-0.06,
  └─ Investments sold,0.31,0.00,
  └─ Dividends received,0.01,0.02,
Cash from Financing Activity,0.03,0.10,
  └─ Proceeds from shares,0.03,0.10,
Net Cash Flow,0.04,0.03,
  └─ Free Cash Flow,-0.32,-0.03,
  └─ CFO/OP,-344%,0%,
