Metric,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Cash from Operating Activity,3.80,2.49,5.49,0.60,2.36,3.00,5.58,4.40,2.50,2.55
  └─ Profit from operations,3.54,3.18,2.06,0.72,1.79,4.10,5.47,6.36,4.47,4.31
  └─ Receivables,-6.24,1.11,5.83,0.76,-0.38,-9.69,-1.81,10.48,-7.17,-2.72
  └─ Inventory,0.11,0.37,-0.61,0.50,-0.01,-0.31,-0.02,-0.40,-0.02,0.45
  └─ Payables,6.53,-0.61,-3.84,0.88,0.03,7.41,1.60,-9.60,7.53,2.85
  └─ Loans Advances,-0.01,-0.13,0.01,0.18,-0.54,-0.03,0.03,-0.02,0.01,0.01
  └─ Operating borrowings,-0.65,0.70,2.42,-2.39,1.47,1.40,0.21,-0.26,-2.33,-1.58
  └─ Other WC items,1.04,-1.62,-0.03,-0.03,-0.09,0.14,0.74,-1.02,0.83,0.24
  └─ Working capital changes,0.78,-0.18,3.77,-0.11,0.48,-1.08,0.75,-0.82,-1.15,-0.74
  └─ Direct taxes,-0.53,-0.50,-0.34,-0.01,0.09,-0.02,-0.64,-1.15,-0.82,-1.02
Cash from Investing Activity,-5.22,-0.61,-6.63,-1.11,0.07,-0.18,-1.36,-3.10,0.15,-2.09
  └─ Fixed assets purchased,-2.99,-1.56,-5.93,-1.30,-0.08,-0.27,-0.21,-2.82,-0.27,-0.01
  └─ Investments purchased,0.00,-1.29,-1.05,-0.09,-0.25,0.00,-0.01,-1.08,0.00,0.00
  └─ Investments sold,0.01,0.00,0.00,0.14,0.00,0.00,0.00,4.10,1.55,0.00
  └─ Interest received,0.02,0.02,0.33,0.12,0.08,0.07,0.19,0.36,0.75,1.03
  └─ Dividends received,0.00,0.00,0.01,0.02,0.02,0.02,0.03,0.03,0.00,0.00
  └─ Other investing items,-2.25,2.23,0.00,0.00,0.31,0.00,-1.36,-3.70,-1.88,-3.11
Cash from Financing Activity,1.64,-0.97,0.14,0.45,-2.47,-2.50,-4.31,-1.04,-2.90,-0.66
  └─ Proceeds from borrowings,3.29,0.00,1.52,1.48,0.00,0.00,0.00,0.67,0.00,0.77
  └─ Repayment of borrowings,-0.03,0.00,-0.03,-0.03,-1.07,-0.39,-2.43,-0.03,-1.47,-0.03
  └─ Interest paid fin,-1.62,-1.46,-1.36,-1.00,-1.40,-1.89,-1.88,-1.68,-1.57,-1.39
  └─ Other financing items,0.00,0.49,0.00,0.00,0.00,-0.22,0.00,-0.01,0.15,-0.01
Net Cash Flow,0.21,0.91,-1.00,-0.06,-0.04,0.32,-0.09,0.26,-0.24,-0.21
  └─ Free Cash Flow,0.81,0.93,-0.44,-0.70,2.28,2.73,5.37,1.58,2.23,2.54
  └─ CFO/OP,128%,101%,304%,407%,138%,74%,114%,156%,74%,84%
