Metric,Mar 2020
  └─ Profit from operations,32727267
  └─ Receivables,19922697
  └─ Inventory,-10711868
  └─ Payables,-6988756
  └─ Loans Advances,-2591643
  └─ Other WC items,-13906517
  └─ Working capital changes,-14276087
  └─ Fixed assets purchased,-1069410
  └─ Interest received,335993
  └─ Dividends received,38
  └─ Proceeds from borrowings,4358617
  └─ Repayment of borrowings,-1629203
  └─ Interest paid fin,-13205673
