Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Cash from Operating Activity,2635,6013,7901,8837,7604,8617,13284,9051,11722,-212,1976,466
  └─ Profit from operations,3197,3210,4182,3871,4392,467,3741,3916,9866,0,0,0
  └─ Receivables,0,0,-7884,0,0,0,0,0,0,0,0,0
  └─ Payables,0,0,8380,0,0,0,0,0,0,0,0,0
  └─ Loans Advances,0,0,0,0,149,-1178,-293,-90,1360,0,0,0
  └─ Operating investments,0,0,0,0,-100,-16,-104,-120,-286,0,0,0
  └─ Operating Deposits,0,0,0,0,0,0,0,0,0,0,0,-303
  └─ Other WC items,-925,2866,3538,5367,4500,9978,11001,6809,2599,0,0,0
  └─ Working capital changes,-925,2866,4034,5367,4549,8783,10604,6599,3673,0,0,-303
  └─ Direct taxes,362,-63,-315,-401,-1337,-633,-1062,-1464,-1816,-1882,-2224,-2524
  └─ Other operating items,0,0,0,0,0,0,0,0,0,1670,4200,3294
Cash from Investing Activity,-2763,-3332,-4414,-5605,-7501,-4016,-10802,-6188,-9076,1749,-275,-2075
  └─ Fixed assets purchased,-34,-43,-4,-16,-40,-3,-6,-15,-134,-6,-25,-14
  └─ Fixed assets sold,0,0,0,0,0,0,1,1,1,0,2,0
  └─ Investments purchased,0,0,-3831,0,-7832,-4658,-10765,-6853,0,-16936,-21240,-23670
  └─ Investments sold,0,0,0,0,0,0,0,0,0,10823,11749,12764
  └─ Interest received,0,0,0,0,0,0,0,0,0,0,0,8827
  └─ Other investing items,-2729,-3290,-579,-5590,372,645,-31,679,-8943,7867,9239,17
Cash from Financing Activity,-387,-650,-1035,-1206,-1428,-1428,0,0,-395,-1263,-1754,-1754
  └─ Dividends paid,-331,-540,-860,-1002,-1184,-1184,0,0,-395,-1263,-1754,-1754
  └─ Other financing items,-56,-110,-175,-204,-243,-243,0,0,0,0,0,0
Net Cash Flow,-515,2030,2452,2026,-1324,3174,2482,2863,2251,274,-53,-3363
  └─ Free Cash Flow,2601,5970,7898,8821,7564,8614,13278,9036,11589,-217,1952,453
  └─ CFO/OP,-145%,-402%,-1046%,-543%,240%,-440%,467%,334%,195%,22%,48%,30%
