Metric,Mar 2022
  └─ Profit from operations,-0.17
  └─ Receivables,-0.12
  └─ Inventory,-1.27
  └─ Payables,0.71
  └─ Loans Advances,1.00
  └─ Other WC items,-0.39
  └─ Working capital changes,-0.08
  └─ Direct taxes,-0.02
  └─ Other financing items,0.26
