Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Cash from Operating Activity,-196,283,647,925,948,783,1818,977,615,1118,1947,1459
  └─ Profit from operations,711,1052,709,1372,1569,1536,1121,1640,1448,2100,2319,2368
  └─ Receivables,-348,-710,-656,106,84,271,65,-205,-276,-1045,-321,-356
  └─ Inventory,-454,-185,38,8,-15,7,-124,-105,-262,163,-242,-359
  └─ Payables,35,109,217,251,-60,-201,209,123,203,132,250,223
  └─ Loans Advances,0,0,0,0,0,0,0,0,-96,154,-42,0
  └─ Other WC items,0,208,539,-399,208,-247,654,-18,-134,-49,146,-87
  └─ Working capital changes,-766,-579,138,-34,216,-170,804,-205,-565,-645,-209,-579
  └─ Direct taxes,-141,-191,-200,-413,-837,-583,-107,-457,-268,-337,-163,-334
  └─ Other operating items,0,0,0,0,0,0,0,0,0,0,0,4
Cash from Investing Activity,3855,733,-227,104,-66,-194,-99,-313,-55,226,-1114,-428
  └─ Fixed assets purchased,-164,-260,-311,-184,-173,-212,-174,-134,-137,-98,-162,-181
  └─ Fixed assets sold,102,27,53,154,96,12,35,38,27,19,1,253
  └─ Investments purchased,-0,0,0,0,0,0,0,-1436,-8517,-1032,-1391,-1879
  └─ Investments sold,0,869,11,130,32,0,0,1222,8502,751,1163,1701
  └─ Interest received,38,5,20,4,6,6,11,6,20,42,36,67
  └─ Dividends received,1,0,0,0,0,0,0,0,0,0,0,0
  └─ Invest in subsidiaries,0,0,0,0,0,0,0,0,0,0,0,-40
  └─ Investment in group cos,0,0,0,0,0,0,-2,0,-32,-15,-13,0
  └─ Redemp n Canc of Shares,3933,156,0,0,0,0,30,0,32,0,0,0
  └─ Acquisition of companies,0,0,0,0,-27,0,0,0,0,0,0,0
  └─ Other investing items,-54,-63,-0,0,0,0,0,-10,50,559,-748,-349
Cash from Financing Activity,-4002,-1155,-475,-966,-808,-740,-1707,-688,-500,-407,-557,-1450
  └─ Proceeds from borrowings,2680,1254,2322,5044,232,410,0,0,0,25,28,6
  └─ Repayment of borrowings,-5465,-1940,-2421,-5755,-811,-968,-1484,-538,-340,-1,-53,-12
  └─ Interest paid fin,-720,-460,-375,-253,-229,-181,-142,-50,-36,-21,-40,0
  └─ Dividends paid,-1,-0,0,0,0,0,0,0,0,-284,-355,0
  └─ Financial liabilities,-2,-4,0,0,0,0,-81,-100,-124,-126,-137,-181
  └─ Other financing items,-494,-3,-1,-2,0,0,0,0,0,0,0,-1263
Net Cash Flow,-343,-139,-56,63,74,-150,12,-23,60,937,276,-419
  └─ Free Cash Flow,-259,50,389,895,872,583,1679,882,505,1039,1786,1531
  └─ CFO/OP,15%,142%,85%,111%,128%,87%,183%,90%,62%,73%,94%,79%
