Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Cash from Operating Activity,9843,9799,10627,13169,12583,14690,12527,15776,18878,17179,17627,18464
  └─ Profit from operations,14261,15154,16075,17433,18862,19416,17326,20857,26052,26635,26719,27600
  └─ Receivables,558,-207,-870,-964,-755,1411,-66,-732,-884,-934,-1023,468
  └─ Inventory,-505,-693,593,602,-359,-508,-1460,-466,-1098,-2545,-2975,-3306
  └─ Payables,-23,622,321,2098,639,-607,1112,1099,1058,141,1256,76
  └─ Working capital changes,31,-277,44,1736,-476,296,-413,-100,-924,-3337,-2742,-2762
  └─ Direct taxes,-4449,-5078,-5492,-6000,-5803,-5023,-4387,-4982,-6250,-6120,-6350,-6374
Cash from Investing Activity,-5275,-3921,-3251,-7114,-5546,-6174,5740,-2238,-5732,1563,-564,-2321
  └─ Fixed assets purchased,-3300,-2348,-3122,-2878,-3169,-2441,-1837,-2142,-2743,-3563,-2279,-2183
  └─ Fixed assets sold,9,8,50,80,28,27,3,133,49,107,175,50
  └─ Investments purchased,-98742,-154081,-85683,-98330,-94187,-79835,-57553,-69776,-80932,-75107,-66373,-68173
  └─ Investments sold,99658,150651,81034,95017,92454,75835,62797,70992,77230,77830,67311,65737
  └─ Interest received,559,741,756,736,1184,1513,1275,1035,1324,1138,1072,917
  └─ Dividends received,268,64,4,13,13,17,7,16,19,36,38,45
  └─ Invest in subsidiaries,0,-8,0,0,0,0,0,0,0,0,0,0
  └─ Investment in group cos,0,0,0,0,0,0,-2,-2,-2,-65,-30,-183
  └─ Redemp n Canc of Shares,0,0,129,18,18,0,0,0,56,0,0,0
  └─ Other investing items,-3728,1052,3579,-1769,-1887,-1290,1051,-2494,-733,1187,-478,1469
Cash from Financing Activity,-4661,-5613,-7301,-6221,-6869,-8181,-18634,-13580,-13006,-18551,-17037,-16147
  └─ Proceeds from shares,979,532,1067,913,969,625,291,292,2477,1443,797,405
  └─ Proceeds from borrowings,7,0,0,11,0,0,0,0,0,8,90,2120
  └─ Repayment of borrowings,-20,-13,-13,-8,-18,-3,-2,-1,-1,-2,-54,-105
  └─ Interest paid fin,-16,-28,-25,-49,-98,-44,-41,-40,-41,-46,-50,-82
  └─ Dividends paid,-4876,-5133,-6994,-5952,-6519,-7302,-18881,-13788,-15418,-19899,-17782,-18271
  └─ Financial liabilities,0,0,0,0,0,-49,-55,-59,-59,-67,-66,-68
  └─ Other financing items,-734,-971,-1335,-1136,-1203,-1409,55,15,35,12,28,-146
Net Cash Flow,-93,266,75,-166,169,334,-367,-43,139,191,26,-4
  └─ Free Cash Flow,6552,7459,7556,10371,9442,12276,10693,13767,16184,13724,15524,16332
  └─ CFO/OP,100%,102%,104%,116%,99%,102%,99%,101%,98%,92%,93%,91%
