Metric,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Cash from Operating Activity,-11.36,1.20,-4.53,0.51,-13.11,-15.01,27.00,4.17,-19.73,13.06
  └─ Profit from operations,3.38,5.42,5.18,5.96,7.24,9.33,11.32,8.22,9.87,12.62
  └─ Receivables,-0.40,0.31,0.08,0.01,-0.04,0.04,-0.05,0.05,0.01,-0.35
  └─ Inventory,0.01,0.10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
  └─ Payables,0.09,0.04,-0.06,0.06,0.37,-0.24,0.00,0.00,-0.09,0.00
  └─ Loans Advances,-13.88,-3.64,-9.16,-4.59,-19.17,-20.83,17.93,-2.68,-25.49,2.97
  └─ Other WC items,0.38,-0.03,0.15,0.00,0.13,-0.95,-0.78,0.33,-2.40,-0.16
  └─ Working capital changes,-13.81,-3.23,-8.99,-4.52,-18.72,-21.97,17.10,-2.31,-27.98,2.46
  └─ Direct taxes,-0.93,-0.99,-0.72,-0.93,-1.63,-2.37,-1.42,-1.75,-1.63,-2.02
Cash from Investing Activity,0.67,0.14,-0.01,1.35,4.11,0.00,-0.01,-0.70,0.52,0.04
  └─ Fixed assets purchased,0.00,-0.01,-0.01,0.00,0.00,0.00,-0.01,-0.70,0.00,0.00
  └─ Investments purchased,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.32,-18.40
  └─ Investments sold,0.67,0.15,0.00,1.35,4.11,0.00,0.00,0.00,0.84,18.44
Cash from Financing Activity,10.51,-1.23,3.11,-2.63,9.00,17.00,-28.47,-4.22,19.86,-12.54
  └─ Proceeds from shares,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,27.12,6.87
  └─ Proceeds from borrowings,0.00,0.00,4.79,0.00,11.68,20.41,0.00,0.00,0.00,0.00
  └─ Repayment of borrowings,0.00,0.00,0.00,-0.94,0.00,0.00,-23.46,-1.55,-4.20,-17.50
  └─ Interest paid fin,-0.70,-2.09,-1.36,-1.69,-2.68,-3.41,-5.02,-2.67,-2.51,-1.03
  └─ Dividends paid,-0.26,-0.26,-0.33,0.00,0.00,0.00,0.00,0.00,-0.54,-0.88
  └─ Other financing items,11.47,1.12,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Net Cash Flow,-0.18,0.11,-1.43,-0.76,0.00,1.98,-1.48,-0.75,0.64,0.56
  └─ Free Cash Flow,-11.36,1.19,-4.54,0.51,-13.11,-15.01,26.99,3.47,-19.73,13.06
  └─ CFO/OP,-298%,40%,-73%,40%,-139%,-132%,247%,60%,-192%,139%
