Metric,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Cash from Operating Activity,13,12,32,7,44,27,66
  └─ Profit from operations,7,12,33,39,63,79,100
  └─ Receivables,1,-4,-19,-14,-28,-22,-13
  └─ Inventory,-6,-3,-2,-20,-3,-8,-17
  └─ Payables,9,7,-6,2,19,2,24
  └─ Other WC items,1,0,26,0,8,-8,-8
  └─ Working capital changes,5,0,-1,-32,-4,-36,-15
  └─ Direct taxes,0,0,0,0,-15,-17,-19
Cash from Investing Activity,-1,-3,-13,-9,-64,-74,-120
  └─ Fixed assets purchased,-1,-3,-13,-9,-38,-105,-71
  └─ Fixed assets sold,0,0,0,0,0,0,0
  └─ Interest received,0,0,0,0,3,2,1
  └─ Other investing items,0,0,0,0,-29,29,-50
Cash from Financing Activity,-10,-10,-14,0,90,-3,47
  └─ Proceeds from shares,0,0,0,0,162,0,55
  └─ Proceeds from borrowings,0,0,0,6,0,1,1
  └─ Repayment of borrowings,-10,-10,-14,0,-45,-0,-0
  └─ Interest paid fin,0,0,0,-3,-2,-0,-1
  └─ Dividends paid,0,0,0,-2,-2,-3,-4
  └─ Financial liabilities,0,0,0,0,0,0,-2
  └─ Other financing items,0,0,0,0,-22,0,-2
Net Cash Flow,2,-1,5,-2,70,-50,-7
  └─ Free Cash Flow,12,9,19,-2,6,-78,-5
  └─ CFO/OP,58%,54%,68%,14%,95%,54%,85%
