Metric,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Cash from Operating Activity,0.47,-0.54,0.82,1.07,0.95,0.98,-0.09
  └─ Profit from operations,-1.01,0.42,-1.07,-0.96,-1.00,-0.75,-0.66
  └─ Receivables,0.09,-0.04,-0.09,-0.07,0.18,0.01,-0.04
  └─ Payables,0.12,0.66,2.23,2.66,2.43,1.83,0.56
  └─ Other WC items,2.02,-1.07,0.20,-0.16,-0.34,0.00,0.04
  └─ Working capital changes,2.23,-0.45,2.34,2.43,2.27,1.84,0.56
  └─ Interest paid,0.00,-0.50,0.00,-0.40,-0.33,-0.10,0.00
  └─ Direct taxes,-0.75,0.00,-0.46,0.00,0.00,0.00,0.00
Cash from Investing Activity,0.01,0.03,0.03,0.01,0.01,0.01,0.00
  └─ Fixed assets sold,0.00,0.02,0.00,0.00,0.00,0.00,0.00
  └─ Other investing items,0.01,0.01,0.02,0.01,0.01,0.01,0.00
Cash from Financing Activity,-1.20,1.17,-1.03,-1.30,-1.04,-1.00,0.00
  └─ Proceeds from borrowings,0.00,1.17,0.00,0.00,0.00,0.00,0.00
  └─ Repayment of borrowings,-1.20,0.00,-1.03,-1.30,-1.04,-1.00,0.00
Net Cash Flow,-0.72,0.66,-0.19,-0.22,-0.08,-0.01,-0.09
  └─ Free Cash Flow,0.47,-0.52,0.82,1.07,0.95,0.98,-0.09
  └─ CFO/OP,-6%,38%,-102%,-81%,-89%,-124%,3%
