Metric,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Cash from Operating Activity,,0.99,3.35,-1.65,1.09,-0.52,-1.04
  └─ Profit from operations,,0.41,6.02,1.00,1.11,-0.18,-0.27
  └─ Receivables,,-1.49,-0.26,-1.47,0.88,-0.30,0.65
  └─ Inventory,,-0.79,-1.10,1.89,0.00,0.00,0.00
  └─ Payables,,0.63,0.86,-1.40,0.10,-0.01,0.00
  └─ Loans Advances,,-1.72,-4.16,5.60,-1.21,1.08,-2.88
  └─ Other WC items,,3.95,1.99,-7.27,0.24,-1.11,1.53
  └─ Working capital changes,,0.58,-2.68,-2.65,0.00,-0.34,-0.69
  └─ Direct taxes,,0.00,0.00,0.00,-0.03,0.00,-0.08
Cash from Investing Activity,,0.00,-3.43,-4.15,-0.82,-2.34,3.21
  └─ Fixed assets purchased,,0.00,0.00,-1.36,-0.01,-3.23,-0.02
  └─ Fixed assets sold,,0.00,0.00,0.00,0.95,0.00,1.90
  └─ Interest received,,0.00,0.00,0.36,0.63,0.77,0.80
  └─ Other investing items,,0.00,-3.43,-3.14,-2.39,0.12,0.53
Cash from Financing Activity,,-0.39,-0.51,7.34,-1.43,2.48,-2.17
  └─ Proceeds from shares,,0.00,0.00,6.27,0.00,0.00,0.00
  └─ Proceeds from borrowings,,0.00,0.00,1.29,0.00,2.67,0.00
  └─ Repayment of borrowings,,-0.39,-0.46,0.00,-1.29,0.00,-1.94
  └─ Interest paid fin,,0.00,0.00,-0.05,-0.15,-0.19,-0.23
  └─ Other financing items,,0.00,-0.05,-0.17,0.00,0.00,0.00
Net Cash Flow,,0.60,-0.59,1.54,-1.17,-0.38,0.00
  └─ Free Cash Flow,,0.99,3.35,-3.01,2.03,-3.75,0.84
  └─ CFO/OP,,248%,119%,-306%,140%,68%,117%
