Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Cash from Operating Activity,45,28,45,44,56,6,46,33,20,-83,-2,28
  └─ Profit from operations,54.41,50.07,63.68,55.57,64.12,22.09,64.48,24.10,-18.62,-101.75,-9.59,5.82
  └─ Receivables,-10.91,-20.66,-0.52,-2.90,-8.57,0.00,0.00,0.00,0.00,1.21,4.67,1.13
  └─ Inventory,-0.91,-4.85,0.00,0.00,0.00,-5.67,-4.51,-0.68,-18.80,20.64,5.27,9.50
  └─ Payables,6.89,9.72,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.98,-4.33,6.83
  └─ Other WC items,0.00,0.00,-12.92,-0.89,6.02,19.17,-6.86,18.68,61.51,-8.23,4.20,2.54
  └─ Working capital changes,-4.93,-15.79,-13.45,-3.79,-2.55,13.50,-11.38,18.00,42.71,20.59,9.82,20.00
  └─ Direct taxes,-4.33,-6.04,-5.13,-7.49,-5.97,-29.22,-6.98,-8.94,-3.77,-2.30,-1.78,0.00
  └─ Other operating items,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.86
Cash from Investing Activity,-5,-13,-41,-16,-30,-18,4,-36,-60,23,25,-5
  └─ Fixed assets purchased,-17.32,-12.70,-27.00,-23.23,-33.90,-43.37,-24.41,-53.07,-204.19,-42.88,-32.49,-42.70
  └─ Fixed assets sold,0.01,0.18,0.05,0.30,0.07,0.10,17.34,4.07,14.48,15.60,55.09,37.57
  └─ Investments purchased,-22.60,-18.87,-14.68,-82.15,-46.83,-393.98,-266.04,-166.82,-258.72,-11.75,0.00,0.00
  └─ Investments sold,16.28,18.50,7.19,84.08,49.38,317.51,275.92,177.77,387.06,61.45,2.30,0.00
  └─ Interest received,1.03,0.29,0.66,0.54,0.48,0.49,0.40,0.32,0.00,0.00,0.02,0.00
  └─ Dividends received,0.00,0.03,0.04,0.12,0.21,0.21,0.26,1.12,0.85,0.13,0.00,0.00
  └─ Redemp n Canc of Shares,0.00,0.00,0.10,4.09,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
  └─ Acquisition of companies,0.00,0.00,-7.90,-0.01,-0.35,0.00,0.00,0.00,0.00,0.00,0.00,0.00
  └─ Other investing items,17.19,-0.71,0.32,-0.06,0.75,100.81,0.21,0.30,0.31,0.01,0.14,0.00
Cash from Financing Activity,-24,-27,-5,-25,-24,15,-55,5,56,52,-16,-16
  └─ Proceeds from borrowings,49.50,42.33,46.38,56.73,27.81,40.06,1.50,21.16,72.47,72.52,92.35,21.93
  └─ Repayment of borrowings,-66.45,-53.13,-37.39,-68.12,-37.20,-8.98,-39.83,-5.34,-2.20,-0.05,-84.18,-6.82
  └─ Interest paid fin,-7.18,-9.68,-7.52,-7.43,-7.79,-10.52,-10.24,-7.12,-8.41,-16.78,-23.67,-19.06
  └─ Dividends paid,-0.02,-6.31,-6.73,-6.69,-6.76,-1.60,-1.75,-3.47,-4.23,-3.15,0.00,-1.05
  └─ Financial liabilities,0.00,0.00,0.00,0.00,0.00,0.00,-4.52,-0.63,-1.70,-0.66,-0.67,-11.30
  └─ Other financing items,0.00,0.00,0.00,0.00,0.00,-4.22,0.00,0.00,0.00,0.00,0.00,0.00
Net Cash Flow,16,-12,-1,2,1,3,-5,1,16,-9,7,6
  └─ Free Cash Flow,28,16,18,21,22,-37,39,-16,-169,-111,21,23
  └─ CFO/OP,117%,93%,89%,97%,98%,192%,85%,163%,-248%,55%,-1%,-372%
