Metric,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Cash from Operating Activity,-0.79,-0.79,-1.55,-4.64,-4.29,2.62,-2.39,1.24,-1.84,0.00
  └─ Profit from operations,-0.58,-0.58,-0.18,-3.59,-4.80,-0.56,-0.44,1.22,-1.90,0.00
  └─ Receivables,0.18,0.18,-0.26,-0.20,0.68,0.00,0.00,0.00,0.00,0.00
  └─ Inventory,-0.26,-0.26,0.17,0.00,0.00,0.00,0.00,0.00,0.00,0.00
  └─ Payables,-0.23,-0.23,-1.30,-0.85,-0.17,3.18,-2.19,0.00,0.06,0.00
  └─ Operating borrowings,0.00,0.00,0.00,0.00,0.00,0.00,0.04,0.01,0.00,0.00
  └─ Other WC items,0.00,0.00,0.00,0.00,0.00,0.00,0.20,0.01,0.00,0.00
  └─ Working capital changes,-0.31,-0.31,-1.39,-1.06,0.51,3.18,-1.95,0.02,0.06,0.00
  └─ Direct taxes,0.10,0.10,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Cash from Investing Activity,-1.12,-1.12,-3.94,4.09,4.37,-0.93,0.18,0.00,0.00,0.00
  └─ Fixed assets purchased,-9.21,-9.21,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
  └─ Fixed assets sold,0.00,0.00,0.04,0.01,0.00,0.00,0.00,0.00,0.00,0.00
  └─ Investments purchased,-0.03,-0.03,0.00,0.00,0.00,-0.93,0.00,0.00,0.00,0.00
  └─ Investments sold,0.00,0.00,0.02,0.00,4.37,0.00,0.18,0.00,0.00,0.00
  └─ Other investing items,8.11,8.11,-3.99,4.08,0.00,0.00,0.00,0.00,0.00,0.00
Cash from Financing Activity,1.83,1.83,4.25,-0.19,-0.17,0.45,0.25,-1.27,1.85,0.00
  └─ Proceeds from borrowings,0.44,0.44,3.54,0.00,0.00,0.55,0.36,0.00,2.00,0.00
  └─ Repayment of borrowings,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-1.13,0.00,0.00
  └─ Interest paid fin,0.00,0.00,-0.09,-0.19,-0.19,-0.11,-0.12,-0.14,-0.16,0.00
  └─ Other financing items,1.40,1.40,0.81,0.00,0.02,0.00,0.00,0.01,0.01,0.00
Net Cash Flow,-0.08,-0.08,-1.24,-0.75,-0.08,2.13,-1.96,-0.03,0.01,0.00
  └─ Free Cash Flow,-10.00,-10.00,-1.51,-4.63,-4.29,2.62,-2.39,1.24,-1.84,0.00
  └─ CFO/OP,-193%,405%,821%,130%,89%,-460%,1138%,-517%,383%,0%
