Metric,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Cash from Operating Activity,-2.24,3.30,-63.95,-59.56,-49.05,89.81,12.25
  └─ Profit from operations,0.55,1.09,2.72,7.40,16.44,22.85,18.93
  └─ Receivables,0.00,0.01,-0.01,0.02,0.00,-1.15,1.15
  └─ Inventory,0.00,2.46,-84.31,-122.86,-87.78,125.06,4.67
  └─ Payables,-0.02,0.05,7.00,3.14,-7.10,-0.04,-1.99
  └─ Loans Advances,0.03,0.00,-4.24,0.00,0.00,0.00,-0.09
  └─ Other WC items,-2.61,-0.06,14.90,52.74,29.59,-55.83,-9.58
  └─ Working capital changes,-2.60,2.45,-66.67,-66.96,-65.29,68.03,-5.85
  └─ Direct taxes,-0.19,-0.24,0.00,0.00,-0.20,-1.07,-0.83
Cash from Investing Activity,2.02,-3.35,29.98,-5.19,-15.72,-0.65,3.66
  └─ Fixed assets purchased,0.00,-0.01,-0.15,-2.61,-1.49,-0.03,0.00
  └─ Investments purchased,0.00,0.00,0.00,-2.36,-12.08,-4.08,-0.19
  └─ Investments sold,2.02,0.00,26.37,0.00,0.22,0.89,17.61
  └─ Interest received,0.00,0.00,0.00,0.00,0.13,0.15,0.04
  └─ Other investing items,0.00,-3.34,3.76,-0.22,-2.50,2.42,-13.79
Cash from Financing Activity,0.22,0.03,38.52,60.38,65.64,-88.55,-13.49
  └─ Proceeds from borrowings,0.25,0.05,41.08,67.42,81.69,31.76,7.74
  └─ Repayment of borrowings,0.00,0.00,0.00,0.00,0.00,-105.13,-7.01
  └─ Interest paid fin,-0.03,-0.02,-2.56,-7.04,-15.61,-14.73,-13.92
  └─ Financial liabilities,0.00,0.00,0.00,0.00,-0.44,-0.46,-0.31
Net Cash Flow,0.00,-0.01,4.55,-4.37,0.87,0.62,2.42
  └─ Free Cash Flow,-2.24,3.29,-64.10,-62.17,-50.54,89.78,12.25
  └─ CFO/OP,-342%,354%,-2793%,-858%,-314%,456%,72%
