Metric,Mar 2006,Mar 2007,Mar 2008,Mar 2009,Mar 2010,Mar 2011,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016
Cash from Operating Activity,-1.09,-7.29,-1.22,6.76,6.20,5.41,2.43,2.99,-9.90,-1.17,1.28
  └─ Profit from operations,-2.72,1.15,4.08,5.67,4.91,8.67,4.02,3.85,-7.35,2.81,-5.53
  └─ Receivables,2.33,-6.06,-22.84,3.66,8.05,0.97,-1.09,-7.84,0.44,-0.17,-2.25
  └─ Inventory,-5.03,1.36,-1.38,5.03,-3.69,-3.45,1.75,1.42,7.43,-1.76,-1.00
  └─ Payables,4.40,-3.69,18.97,-7.53,-3.11,-0.78,-2.75,-0.52,1.75,-0.63,10.78
  └─ Loans Advances,0.00,0.00,0.00,0.00,0.00,0.00,-2.46,1.92,0.37,-1.36,-0.79
  └─ Other WC items,0.00,0.00,0.00,0.00,0.00,0.00,2.96,4.16,-11.64,-0.05,0.07
  └─ Working capital changes,1.70,-8.39,-5.25,1.16,1.25,-3.26,-1.59,-0.86,-1.65,-3.98,6.81
  └─ Direct taxes,-0.07,-0.05,-0.05,-0.07,0.04,0.00,0.00,0.00,-0.91,-0.01,0.00
  └─ Other operating items,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.00
Cash from Investing Activity,-0.77,-1.11,-0.86,-0.73,-0.68,-0.53,-0.27,-0.15,19.84,-0.35,-0.16
  └─ Fixed assets purchased,-0.81,-1.13,-0.98,-0.90,-1.30,-1.61,-0.41,-0.21,-0.69,-0.39,-0.26
  └─ Fixed assets sold,0.01,0.00,0.00,0.02,0.45,1.01,0.01,0.00,20.25,0.01,0.00
  └─ Investments sold,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.00
  └─ Interest received,0.03,0.02,0.12,0.15,0.17,0.07,0.13,0.06,0.28,0.03,0.10
Cash from Financing Activity,2.42,8.53,2.98,-6.30,-5.52,-5.55,-2.03,-2.56,-10.98,1.65,-0.50
  └─ Proceeds from shares,4.40,0.00,0.00,0.00,7.46,0.00,0.00,0.00,0.00,0.00,0.00
  └─ Proceeds from borrowings,0.00,12.56,9.75,4.58,0.00,0.00,0.59,0.00,0.07,0.00,0.00
  └─ Repayment of borrowings,-6.70,0.00,0.00,0.00,-9.95,-1.87,0.00,-0.20,-0.04,3.75,-0.09
  └─ Interest paid fin,-2.70,-4.03,-6.77,-3.45,-3.03,-3.68,-2.62,-2.33,-3.62,-0.22,-0.42
  └─ Share application money,7.42,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
  └─ Application money refund,0.00,0.00,0.00,-7.43,0.00,0.00,0.00,0.00,0.00,0.00,0.00
  └─ Other financing items,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.03,-7.39,-1.88,0.00
Net Cash Flow,0.56,0.13,0.90,-0.27,0.00,-0.67,0.13,0.28,-1.04,0.13,0.62
  └─ Free Cash Flow,-1.89,-8.42,-2.20,5.88,5.35,4.81,2.03,2.78,9.66,-1.55,1.02
  └─ CFO/OP,26%,532%,91%,156%,194%,82%,51%,162%,152%,-305%,-28%
