Metric,Mar 2006,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Cash from Operating Activity,,,,,-2.80,-3.07,-2.29,-2.48,-3.29,-4.08,-3.91
  └─ Profit from operations,,,,,-0.31,-0.20,-0.38,-0.25,-0.29,-0.64,-0.29
  └─ Other WC items,,,,,-2.49,-2.88,-1.91,-2.22,-3.01,-3.45,-3.62
  └─ Working capital changes,,,,,-2.49,-2.88,-1.91,-2.22,-3.01,-3.45,-3.62
Cash from Investing Activity,,,,,2.84,3.12,2.34,2.54,3.35,4.16,3.98
  └─ Interest received,,,,,3.00,3.21,2.36,2.53,3.45,4.19,4.00
  └─ Dividends received,,,,,0.04,0.07,0.08,0.10,0.13,0.11,0.13
  └─ Other investing items,,,,,-0.20,-0.16,-0.10,-0.09,-0.22,-0.15,-0.15
Cash from Financing Activity,,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Net Cash Flow,,,,,0.04,0.05,0.05,0.06,0.06,0.07,0.07
  └─ Free Cash Flow,,,,,-2.80,-3.07,-2.29,-2.48,-3.29,-4.08,-3.91
  └─ CFO/OP,,,,,-103%,-100%,-112%,-105%,-102%,-111%,1396%
