Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Cash from Operating Activity,153,-75,1662,660,199,87,840,-284,614,311,419,-414
  └─ Profit from operations,596,893,1063,1123,1075,1304,1278,928,854,1353,1786,1777
  └─ Receivables,-77,-967,254,-895,-80,-476,-324,8,-1195,145,-993,-1150
  └─ Inventory,29,30,-35,-233,-14,-135,-66,-213,-47,-72,73,-355
  └─ Payables,78,-134,351,1481,165,157,1171,692,1515,808,1191,243
  └─ Loans Advances,-239,-30,73,3,27,-71,0,0,0,0,0,0
  └─ Other WC items,-112,265,60,-590,-677,-342,-1011,-1413,-299,-1671,-1794,-628
  └─ Working capital changes,-321,-835,703,-234,-579,-867,-230,-925,-25,-790,-1524,-1890
  └─ Direct taxes,-122,-133,-104,-230,-298,-349,-209,-286,-215,-252,157,0
  └─ Other operating items,0,0,0,0,0,0,0,0,0,0,0,-301
Cash from Investing Activity,125,-7,-182,-4,-67,-113,-134,-204,-139,-243,-46,-242
  └─ Fixed assets purchased,-90,-116,-69,-137,-113,-206,-180,-143,-178,-237,-183,-329
  └─ Fixed assets sold,207,93,2,2,5,4,66,1,16,4,33,52
  └─ Investments purchased,0,-1,-105,-520,-595,-546,0,-12,0,0,0,0
  └─ Investments sold,0,0,0,612,622,536,21,0,13,0,0,0
  └─ Interest received,8,5,13,36,15,3,3,11,16,16,53,26
  └─ Redemp n Canc of Shares,0,0,0,0,57,0,0,0,0,0,0,0
  └─ Acquisition of companies,0,0,0,0,0,0,0,-57,0,0,0,0
  └─ Other investing items,0,13,-23,5,-57,95,-45,-5,-6,-25,50,10
Cash from Financing Activity,-216,-28,-1379,-638,-150,3,-659,496,-401,-145,-32,511
  └─ Proceeds from shares,0,0,0,0,0,0,0,0,0,0,870,0
  └─ Proceeds from borrowings,746,571,476,195,337,785,470,914,382,608,266,1514
  └─ Repayment of borrowings,-640,-265,-1588,-561,-104,-326,-753,-16,-115,0,-353,-152
  └─ Interest paid fin,-305,-276,-256,-221,-317,-269,-350,-272,-534,-658,-649,-659
  └─ Dividends paid,-17,-58,-1,-41,-61,-156,-0,-103,-103,-77,-103,-146
  └─ Financial liabilities,0,0,-10,-11,-6,-32,-26,-27,-30,-17,-44,-46
  └─ Other financing items,0,0,0,0,0,0,0,0,0,0,-19,0
Net Cash Flow,62,-110,101,17,-18,-23,47,8,74,-76,341,-145
  └─ Free Cash Flow,269,-99,1595,524,90,-115,726,-425,451,78,270,-691
  └─ CFO/OP,47%,7%,194%,81%,40%,33%,85%,0%,90%,41%,16%,-25%
