Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Cash from Operating Activity,16,17,14,18,45,32,25,-7,21,19,8,63
  └─ Profit from operations,20,28,19,24,44,35,46,46,30,21,51,96
  └─ Receivables,2,-14,6,-9,9,-2,-8,-14,15,-12,-25,-21
  └─ Inventory,-5,3,-5,-1,-1,5,-13,-21,-2,-1,-13,-3
  └─ Payables,2,4,3,-2,2,-2,8,-1,-2,14,-3,3
  └─ Loans Advances,0,-0,0,0,0,0,0,0,0,0,0,0
  └─ Operating Deposits,0,0,0,0,0,-0,-0,0,0,0,0,0
  └─ Other WC items,-1,0,-5,7,-1,1,2,-8,-16,2,-1,-5
  └─ Working capital changes,-1,-8,-2,-4,9,2,-11,-43,-4,2,-42,-25
  └─ Direct taxes,-3,-4,-3,-2,-9,-5,-9,-10,-5,-3,-2,-8
Cash from Investing Activity,-9,-4,-27,-18,-24,-14,0,-15,-146,-87,-46,-8
  └─ Fixed assets purchased,-8.76,-3.84,-26.72,-18.36,-21.78,-13.85,-0.04,-16.34,-162.32,-97.21,-46.99,-5.15
  └─ Fixed assets sold,0.06,0.00,0.00,0.61,0.00,0.01,0.00,0.00,16.00,1.29,0.00,0.00
  └─ Investments purchased,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-3.00
  └─ Interest received,0.13,0.07,0.12,0.06,0.14,0.21,0.48,1.02,0.06,0.08,0.40,0.42
  └─ Investment in group cos,0.00,0.00,-0.50,-0.40,-2.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00
  └─ Other investing items,-0.26,-0.10,0.00,-0.36,-0.14,0.06,0.02,-0.10,0.22,8.58,0.19,-0.76
Cash from Financing Activity,-8,-13,13,1,-21,-10,-10,16,110,66,48,-63
  └─ Proceeds from borrowings,6,8,12,13,11,5,0,29,149,85,106,220
  └─ Repayment of borrowings,-8,-16,-7,-6,-26,-10,-6,-7,-26,-11,-36,-249
  └─ Interest paid fin,-5,-5,-4,-6,-5,-4,-4,-5,-13,-8,-22,-34
  └─ Dividends paid,-0,-0,-0,-0,-0,-0,-0,-1,-1,-1,0,0
  └─ Other financing items,-0,-0,13,0,0,0,0,0,0,0,0,0
Net Cash Flow,-1,-0,0,0,0,8,15,-7,-15,-2,10,-9
  └─ Free Cash Flow,7,13,-12,-0,23,18,25,-24,-125,-76,-39,58
  └─ CFO/OP,94%,72%,91%,82%,120%,107%,77%,7%,89%,110%,19%,75%
