Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Cash from Operating Activity,12,23,79,35,81,85,50,82,127,116,84,21
  └─ Profit from operations,25,33,66,97,124,112,80,103,110,114,96,66
  └─ Receivables,-15,-30,-10,-68,5,18,-4,-13,-8,-14,14,-40
  └─ Payables,8,25,40,37,-19,-24,25,9,37,30,-16,9
  └─ Working capital changes,-8,-5,30,-31,-14,-6,20,-4,29,16,-2,-31
  └─ Interest paid,-2,-3,-12,-18,-22,-22,-32,-3,-3,-10,-9,-8
  └─ Direct taxes,-3,-2,-6,-13,-7,1,-19,-14,-8,-4,-2,-7
  └─ Other operating items,-0,0,0,0,0,0,0,0,0,0,0,0
Cash from Investing Activity,-3,-94,-126,-51,-83,-68,-154,-34,-137,-114,-78,-19
  └─ Fixed assets purchased,-2.64,-93.20,-125.35,-50.09,-83.88,-68.21,-154.09,-32.16,-136.43,-113.67,-79.03,-18.96
  └─ Investments purchased,-0.12,-0.39,0.00,-0.51,0.00,0.00,0.00,0.00,-0.56,-0.63,0.00,0.00
  └─ Investments sold,0.00,0.00,0.00,0.00,0.93,0.00,0.00,0.00,0.00,0.00,1.43,0.26
  └─ Investment income,0.00,0.00,-0.15,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
  └─ Invest in subsidiaries,0.00,0.00,0.00,0.00,0.00,0.00,-0.06,-1.52,0.00,0.00,0.00,0.00
Cash from Financing Activity,2,73,31,14,1,-17,115,-31,4,-13,-19,-1
  └─ Proceeds from shares,0.00,0.03,0.90,23.92,23.81,13.33,14.16,8.32,23.86,33.19,19.99,32.26
  └─ Proceeds from borrowings,2.30,73.02,29.83,0.00,0.00,0.00,95.39,12.15,9.46,0.00,0.00,0.00
  └─ Repayment of borrowings,0.00,0.00,0.00,-9.90,-2.02,0.00,0.00,0.00,0.00,-12.89,-8.33,-11.41
  └─ Interest paid fin,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-23.69,-29.63,-33.01,-30.31,-25.27
  └─ Financial liabilities,0.00,0.00,0.00,0.00,0.00,-2.03,0.00,0.00,0.00,0.00,0.00,0.00
  └─ Other financing items,0.00,0.00,0.00,0.00,-20.74,-28.71,5.10,-27.66,0.00,0.00,0.00,3.02
Net Cash Flow,11,2,-16,-1,-1,-0,10,18,-6,-11,-12,1
  └─ Free Cash Flow,9,-70,-46,-15,-3,17,-104,50,-9,3,5,2
  └─ CFO/OP,67%,80%,133%,50%,73%,76%,72%,95%,127%,110%,95%,44%
