Metric,Mar 2022
  └─ Profit from operations,-0.07
  └─ Receivables,-1.18
  └─ Payables,0.41
  └─ Working capital changes,-0.77
  └─ Interest paid,-0.05
  └─ Investments sold,0.50
  └─ Interest received,0.01
  └─ Proceeds from borrowings,0.38
