Metric,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Cash from Operating Activity,46,15,4,76,101,11,87,54,9,-10,-30
  └─ Profit from operations,48.37,50.60,45.39,35.17,71.00,66.19,-17.36,72.12,-6.26,1.65,4.51
  └─ Receivables,-9.01,-22.22,3.39,9.26,12.55,15.10,-13.27,-0.02,21.99,3.69,-7.12
  └─ Inventory,-2.34,-24.47,-49.57,-27.14,-28.67,2.78,14.63,5.36,94.48,3.17,20.10
  └─ Payables,8.73,11.24,5.21,58.38,46.41,-73.33,103.20,-23.91,-104.14,-18.35,-48.96
  └─ Leased assets,0.00,0.00,0.00,0.00,-0.76,0.00,0.00,0.00,0.00,0.00,0.00
  └─ Other WC items,0.00,0.00,0.00,0.00,0.12,0.48,0.16,0.15,2.54,0.28,1.63
  └─ Working capital changes,-2.63,-35.45,-40.97,40.50,29.65,-54.96,104.72,-18.43,14.88,-11.21,-34.35
  └─ Exceptional CF items,-0.01,-0.16,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Cash from Investing Activity,-58,-57,-60,-57,-43,-5,-4,-1,0,27,2
  └─ Fixed assets purchased,-58.18,-56.58,-59.25,-57.10,-42.53,-6.79,-6.43,-1.11,-1.51,0.00,0.00
  └─ Fixed assets sold,0.00,0.00,0.00,0.00,0.00,2.02,2.71,0.00,1.86,27.33,1.67
  └─ Other investing items,0.00,-0.27,-0.73,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Cash from Financing Activity,23,46,40,-18,-54,-11,-37,-74,-36,-17,34
  └─ Proceeds from borrowings,0,12,42,24,47,38,24,0,19,26,70
  └─ Repayment of borrowings,0,0,0,-13,-62,-14,-27,-38,-22,-24,-19
  └─ Interest paid fin,-18,-16,-20,-28,-38,-35,-34,-37,-32,-19,-17
  └─ Other financing items,40,49,18,0,0,0,0,0,0,0,0
Net Cash Flow,10,4,-16,1,4,-5,47,-22,-27,1,6
  └─ Free Cash Flow,-12,-42,-55,19,58,6,84,53,9,18,-28
  └─ CFO/OP,95%,32%,12%,252%,150%,19%,-379%,83%,-59%,277%,2277%
