Metric,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Cash from Operating Activity,1,9,-7,-8,4,8,3,10,5,0,3
  └─ Profit from operations,11.85,17.33,24.08,14.53,11.84,15.41,17.12,16.36,16.70,15.64,12.32
  └─ Receivables,19.37,-6.85,-27.34,15.09,0.02,3.55,1.59,-10.02,-3.71,-11.88,-26.43
  └─ Inventory,7.53,-2.34,14.94,0.24,-0.11,0.06,-0.28,0.30,-0.95,1.17,0.21
  └─ Payables,-29.15,-0.95,-6.22,-8.92,-6.81,4.47,1.01,0.16,-0.08,-1.05,14.23
  └─ Loans Advances,-10.39,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
  └─ Other WC items,2.43,3.98,-7.81,-26.53,1.29,-12.78,-13.52,5.89,-3.75,-0.89,4.69
  └─ Working capital changes,-10.21,-6.16,-26.43,-20.12,-5.61,-4.70,-11.20,-3.68,-8.49,-12.65,-7.30
  └─ Direct taxes,-0.93,-2.21,-4.63,-2.80,-2.10,-2.44,-3.30,-3.09,-3.45,-2.77,-2.21
Cash from Investing Activity,2,-16,-10,-11,-11,-6,-1,-7,0,-6,-0
  └─ Fixed assets purchased,-0.25,0.00,0.00,0.00,0.00,-5.62,-0.62,-6.97,0.00,-6.10,-0.12
  └─ Fixed assets sold,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.08,0.00,0.00
  └─ Capital WIP,0.00,-16.22,-10.31,-11.09,-11.34,0.00,0.00,0.00,0.00,0.00,0.00
  └─ Investments purchased,0.00,0.00,0.00,0.00,0.00,-0.01,0.00,0.00,0.00,0.00,0.00
  └─ Investments sold,0.00,0.00,0.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
  └─ Interest received,1.75,0.06,0.03,0.11,0.07,0.08,0.06,0.12,0.08,0.13,0.12
Cash from Financing Activity,0,10,11,20,6,-2,-2,-3,-4,7,-3
  └─ Proceeds from shares,0.40,0.12,1.69,6.99,0.00,0.00,0.00,0.00,0.00,1.85,1.55
  └─ Proceeds from borrowings,0.00,0.05,0.00,0.00,4.93,0.00,0.31,0.00,0.00,1.01,0.00
  └─ Repayment of borrowings,0.00,0.00,0.00,0.00,0.00,-0.84,0.00,-0.82,-2.34,0.00,-1.23
  └─ Interest paid fin,0.00,-0.01,-0.05,-0.05,-0.15,-0.06,-0.11,-0.03,-0.20,-1.16,-1.37
  └─ Dividends paid,0.00,0.00,0.00,0.00,0.00,-1.15,-1.38,-1.38,-1.38,-1.72,0.00
  └─ Other financing items,0.00,9.73,9.55,13.46,1.43,-0.25,-0.76,-0.44,-0.21,6.87,-2.28
Net Cash Flow,3,3,-6,1,-1,0,0,0,1,1,-1
  └─ Free Cash Flow,0,-7,-17,-19,-7,3,2,3,5,-6,3
  └─ CFO/OP,14%,69%,-9%,-34%,45%,72%,35%,78%,49%,19%,41%
