Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Cash from Operating Activity,532,1091,635,706,904,1292,1807,2133,2873,2126,2534,2561
  └─ Profit from operations,752,994,1046,1023,1372,1467,2195,3206,3507,2680,2869,3497
  └─ Receivables,0,25,-488,-424,-350,141,-400,-507,1,-169,-204,-306
  └─ Inventory,50,0,0,0,-267,5,-260,-666,-133,-74,6,-374
  └─ Payables,-183,185,195,234,339,-271,474,510,124,-13,109,126
  └─ Loans Advances,0,0,0,0,-55,113,13,-28,-161,11,89,-77
  └─ Other WC items,0,0,0,0,18,-16,43,27,53,93,12,209
  └─ Working capital changes,-133,210,-293,-191,-316,-28,-130,-664,-116,-152,12,-421
  └─ Direct taxes,-87,-113,-118,-126,-152,-147,-258,-410,-519,-402,-347,-514
Cash from Investing Activity,-563,-644,-645,-1289,-1068,-1189,-1529,-1615,-2930,-2098,-1704,-1616
  └─ Fixed assets purchased,-513,-597,-1364,-1401,-1186,-1531,-1215,-1834,-2871,-2219,-1236,-1824
  └─ Fixed assets sold,27,9,41,108,4,22,10,15,14,15,11,12
  └─ Capital WIP,0,2,0,0,0,0,21,0,0,0,0,0
  └─ Investments purchased,-826,-613,0,0,-114,-222,-449,-244,-937,-542,-709,-11
  └─ Investments sold,717,542,0,0,248,255,208,318,810,646,220,146
  └─ Interest received,5,5,5,5,5,16,0,33,29,27,36,21
  └─ Dividends received,3,0,0,1,0,0,0,1,1,1,1,2
  └─ Redemp n Canc of Shares,21,0,628,0,0,0,0,0,0,0,0,0
  └─ Acquisition of companies,0,0,0,0,0,0,0,-10,0,0,0,0
  └─ Other investing items,2,6,44,-1,-24,271,-105,106,25,-27,-26,37
Cash from Financing Activity,43,-165,-243,575,266,-177,-182,-205,144,-71,-1064,-697
  └─ Proceeds from shares,0,0,0,0,0,0,750,0,0,0,0,0
  └─ Proceeds from borrowings,266,686,387,742,1463,1278,1300,617,1419,1038,680,700
  └─ Repayment of borrowings,-32,-664,-459,0,-915,-1157,-1973,-471,-773,-497,-1109,-807
  └─ Interest paid fin,-142,-137,-113,-109,-225,-205,-158,-118,-196,-360,-391,-293
  └─ Dividends paid,-28,-28,-44,-44,-43,-58,-69,-207,-212,-220,-214,-265
  └─ Financial liabilities,0,0,0,0,0,-19,-21,-26,-32,-32,-30,-33
  └─ Other financing items,-20,-21,-14,-14,-14,-17,-11,0,-62,0,0,0
Net Cash Flow,12,282,-253,-8,102,-74,97,312,87,-42,-234,247
  └─ Free Cash Flow,46,506,-687,-587,-279,-217,623,314,16,-78,1308,750
  └─ CFO/OP,85%,123%,75%,91%,83%,97%,95%,81%,91%,89%,103%,88%
