Metric,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Cash from Operating Activity,-5,1,2,6,8,-1,-1
  └─ Profit from operations,2.27,-3.08,-0.19,6.27,18.11,10.55,2.83
  └─ Receivables,-0.73,1.01,2.96,-4.13,-5.21,-9.44,-2.45
  └─ Inventory,-0.32,3.34,-3.89,-1.07,-2.65,-0.49,-2.08
  └─ Payables,-4.93,-0.36,2.18,2.02,2.53,-0.39,1.88
  └─ Other WC items,0.11,0.42,0.86,3.51,-1.24,1.92,0.05
  └─ Working capital changes,-5.87,4.42,2.11,0.33,-6.57,-8.40,-2.61
  └─ Direct taxes,-1.15,-0.25,-0.05,-1.02,-3.62,-3.57,-1.30
Cash from Investing Activity,0,1,1,0,-0,-2,-0
  └─ Fixed assets purchased,-0.50,-0.51,-0.13,-0.40,-1.24,-0.68,-1.87
  └─ Fixed assets sold,0.01,0.01,0.04,0.07,0.00,0.01,0.01
  └─ Investments purchased,-0.11,-0.61,0.00,-0.23,-1.09,-3.19,-0.56
  └─ Investments sold,0.06,0.87,0.80,0.06,1.01,0.64,0.72
  └─ Interest received,0.84,0.85,0.72,0.68,0.82,1.28,1.62
  └─ Dividends received,0.03,0.02,0.02,0.03,0.03,0.04,0.05
Cash from Financing Activity,1,-2,1,2,-7,1,-1
  └─ Proceeds from shares,0.00,0.15,0.03,0.00,0.00,0.00,0.00
  └─ Proceeds from borrowings,1.89,0.00,1.80,2.45,0.00,3.02,1.45
  └─ Repayment of borrowings,0.00,-1.29,0.00,0.00,-4.60,0.00,0.00
  └─ Interest paid fin,-0.12,-0.19,-0.13,-0.12,-0.13,-0.22,-0.28
  └─ Dividends paid,-0.50,-0.21,0.00,0.00,-2.06,-1.24,0.00
  └─ Financial liabilities,0.00,0.00,-0.30,-0.32,-0.37,-0.37,-0.37
  └─ Other financing items,0.00,0.00,0.00,0.00,0.00,0.00,-2.06
Net Cash Flow,-3,0,5,8,0,-2,-2
  └─ Free Cash Flow,-5,1,2,5,7,-2,-3
  └─ CFO/OP,-115%,-66%,191%,89%,59%,18%,6%
