Metric,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Cash from Operating Activity,0.12,5.88,-5.02,-1.15
  └─ Profit from operations,-0.19,0.34,1.22,1.11
  └─ Receivables,0.00,-21.76,-15.43,4.00
  └─ Inventory,0.00,-50.34,-17.27,16.76
  └─ Payables,0.00,60.42,30.28,-22.96
  └─ Other WC items,0.31,17.26,-3.60,0.00
  └─ Working capital changes,0.31,5.58,-6.02,-2.20
  └─ Direct taxes,0.00,-0.04,-0.23,-0.06
Cash from Investing Activity,0.04,-56.90,-1.23,0.80
  └─ Fixed assets purchased,0.00,-13.39,-1.22,-1.24
  └─ Fixed assets sold,0.04,0.00,0.00,2.13
  └─ Investments purchased,0.00,-1.43,-0.38,0.00
  └─ Other investing items,0.00,-42.08,0.38,-0.10
Cash from Financing Activity,-0.12,53.64,4.23,-0.31
  └─ Proceeds from shares,0.00,34.73,0.00,0.00
  └─ Proceeds from borrowings,0.00,18.91,4.28,1.69
  └─ Repayment of borrowings,-0.12,0.00,0.00,-2.00
  └─ Interest paid fin,0.00,0.00,-0.05,0.00
Net Cash Flow,0.04,2.62,-2.02,-0.66
  └─ Free Cash Flow,0.16,-7.51,-6.24,-0.26
  └─ CFO/OP,-63%,759%,-424%,352%
