Metric,Mar 2011,Mar 2012,Mar 2013,Mar 2014,Mar 2015
Cash from Operating Activity,,-6.14,-4.80,6.56,-6.53
  └─ Profit from operations,,0.04,0.13,0.11,0.50
  └─ Receivables,,2.34,0.75,1.08,-4.80
  └─ Inventory,,0.76,0.00,0.00,0.00
  └─ Payables,,0.02,0.07,-0.03,0.02
  └─ Loans Advances,,-9.29,-5.68,5.48,-2.18
  └─ Other WC items,,0.00,0.00,0.00,0.01
  └─ Working capital changes,,-6.17,-4.86,6.53,-6.95
  └─ Direct taxes,,-0.01,-0.07,-0.08,-0.08
Cash from Investing Activity,,-0.38,-0.53,-7.32,3.97
  └─ Fixed assets purchased,,-0.05,0.00,0.00,0.00
  └─ Investments purchased,,-0.33,-0.56,-7.70,-3.35
  └─ Investments sold,,0.00,0.03,0.38,7.32
Cash from Financing Activity,,6.07,5.30,0.89,2.65
  └─ Proceeds from shares,,7.52,5.71,3.04,2.65
  └─ Repayment of borrowings,,-1.48,-0.41,-2.15,0.00
  └─ Other financing items,,0.03,0.00,0.00,0.00
Net Cash Flow,,-0.45,-0.03,0.13,0.09
  └─ Free Cash Flow,,-6.19,-4.80,6.56,-6.53
  └─ CFO/OP,,-15325%,-4730%,5533%,-1265%
