Metric,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020
Cash from Operating Activity,0.00,0.17,0.44,-0.18,0.63
  └─ Profit from operations,0.00,-0.12,-0.14,-0.11,-0.08
  └─ Inventory,0.00,0.00,0.00,-0.01,0.00
  └─ Payables,0.00,0.00,0.00,0.01,0.00
  └─ Other WC items,0.00,0.29,0.58,-0.07,0.71
  └─ Working capital changes,0.00,0.29,0.58,-0.07,0.72
Cash from Investing Activity,0.00,-0.38,-0.42,0.18,-0.65
  └─ Fixed assets purchased,0.00,-0.01,0.00,0.00,0.00
  └─ Investments sold,0.00,0.16,0.00,0.00,0.00
  └─ Interest received,0.00,0.14,0.10,0.07,0.02
  └─ Investment in group cos,0.00,-0.69,-0.70,-0.06,-0.85
  └─ Redemp n Canc of Shares,0.00,0.00,0.00,0.00,0.18
  └─ Other investing items,0.00,0.00,0.17,0.17,0.00
Cash from Financing Activity,0.00,0.00,0.00,0.00,0.00
Net Cash Flow,0.00,-0.21,0.02,-0.01,-0.02
  └─ Free Cash Flow,0.00,0.16,0.44,-0.18,0.63
  └─ CFO/OP,0%,142%,-1467%,450%,-1260%
