Metric,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2012
Cash from Operating Activity,0.00,0.00,0.02,0.02,0.03,0.07,-14.40,10.85,
  └─ Profit from operations,0.00,0.32,0.01,0.01,0.03,0.05,-1.19,-0.61,0.00
  └─ Receivables,0.00,-0.09,0.09,0.00,0.00,0.00,0.00,0.00,0.00
  └─ Payables,0.00,0.03,-0.03,0.00,0.00,0.00,0.01,-0.01,0.00
  └─ Loans Advances,0.00,-0.24,-0.04,0.00,0.00,0.00,0.00,0.00,0.38
  └─ Other WC items,0.00,0.00,0.00,0.02,0.00,0.03,-13.21,11.50,0.00
  └─ Working capital changes,0.00,-0.30,0.01,0.02,0.00,0.03,-13.20,11.49,0.39
  └─ Direct taxes,0.00,-0.02,0.00,0.00,0.00,-0.01,-0.01,-0.03,0.00
Cash from Investing Activity,0.00,0.00,0.00,-0.14,0.12,-0.06,1.25,0.85,
  └─ Fixed assets purchased,0.00,0.00,0.00,0.00,0.00,-0.02,0.00,-0.08,0.00
  └─ Investments purchased,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.38
  └─ Investments sold,0.00,0.00,0.00,0.09,0.00,0.00,0.00,0.20,0.00
  └─ Interest received,0.00,0.00,0.00,0.00,0.00,0.00,1.25,0.73,0.00
  └─ Other investing items,0.00,0.00,0.00,-0.23,0.12,-0.04,0.00,0.00,0.00
Cash from Financing Activity,0.00,0.00,0.00,0.10,-0.09,-0.01,13.16,-11.69,
  └─ Proceeds from borrowings,0.00,0.00,0.00,0.00,0.00,0.00,13.16,0.00,0.00
  └─ Repayment of borrowings,0.00,0.00,0.00,0.10,-0.09,-0.01,0.00,-11.69,0.00
Net Cash Flow,0.00,0.00,0.02,-0.02,0.07,0.00,0.01,0.01,
  └─ Free Cash Flow,0.00,0.00,0.02,0.02,0.03,0.05,-14.40,10.77,
  └─ CFO/OP,,6%,200%,200%,100%,160%,-1358%,1343%,
