Metric,Mar 2006,Mar 2007,Mar 2008,Mar 2009,Mar 2010,Mar 2011,Mar 2012
Cash from Operating Activity,-0.42,-3.37,2.36,-1.73,2.88,2.22,-3.17
  └─ Profit from operations,1.04,-0.69,2.59,-1.09,5.20,2.63,4.24
  └─ Receivables,-0.69,-0.42,-2.15,0.88,-1.85,-0.51,-1.20
  └─ Inventory,-4.55,-4.06,0.10,-1.78,2.83,-0.84,-5.05
  └─ Payables,2.67,4.91,4.35,2.38,1.35,0.25,0.49
  └─ Loans Advances,-0.76,-0.77,-0.03,0.28,-1.27,0.76,-1.79
  └─ Other WC items,3.61,0.00,0.00,0.00,0.00,0.38,-1.57
  └─ Working capital changes,0.28,-0.34,2.27,1.76,1.06,0.04,-9.12
  └─ Interest paid,-1.62,-2.17,-2.49,-2.52,-2.70,0.00,0.00
  └─ Direct taxes,-0.13,-0.17,-0.04,0.20,-0.69,-0.45,1.71
  └─ Exceptional CF items,0.01,0.00,0.03,-0.08,0.01,0.00,0.00
Cash from Investing Activity,-1.07,0.63,-0.59,-0.37,-0.31,-0.39,6.25
  └─ Fixed assets purchased,-0.81,-1.98,-1.11,-0.84,-0.94,-0.48,-0.55
  └─ Fixed assets sold,0.13,0.54,0.50,0.32,0.63,0.09,6.79
  └─ Investments purchased,-1.18,-7.03,-3.72,-0.05,0.00,0.00,0.00
  └─ Investments sold,0.78,9.08,3.73,0.19,0.00,0.00,0.00
  └─ Interest received,0.01,0.02,0.01,0.01,0.00,0.00,0.01
Cash from Financing Activity,1.44,3.02,-2.05,2.28,-2.66,-1.73,-1.06
  └─ Proceeds from borrowings,4.28,5.84,1.68,6.02,0.56,4.80,1.61
  └─ Repayment of borrowings,-2.84,-2.82,-3.73,-3.74,-3.22,-3.78,-0.11
  └─ Interest paid fin,0.00,0.00,0.00,0.00,0.00,-2.75,-2.56
Net Cash Flow,-0.05,0.28,-0.28,0.18,-0.09,0.10,2.02
  └─ Free Cash Flow,-1.10,-4.81,1.75,-2.25,2.57,1.83,3.07
  └─ CFO/OP,-41%,244%,471%,101%,112%,91%,-115%
