Metric,Mar 2019,Mar 2020,Mar 2021
Cash from Operating Activity,-0.99,-3.98,-5.90
  └─ Profit from operations,0.21,0.28,0.27
  └─ Inventory,0.00,-2.24,3.28
  └─ Other WC items,-1.12,-1.93,-9.34
  └─ Working capital changes,-1.12,-4.17,-6.06
  └─ Direct taxes,-0.08,-0.08,-0.11
Cash from Investing Activity,-0.12,-0.04,0.06
  └─ Fixed assets purchased,0.00,-0.04,0.00
  └─ Investments purchased,-0.21,0.00,0.00
  └─ Investments sold,0.10,0.00,0.00
  └─ Interest received,0.00,0.00,0.06
Cash from Financing Activity,1.61,3.53,6.10
  └─ Proceeds from shares,1.29,0.00,0.00
  └─ Proceeds from borrowings,0.32,0.07,1.32
  └─ Repayment of borrowings,0.00,-1.08,0.00
  └─ Interest paid fin,0.00,0.00,-0.02
  └─ Dividends paid,0.00,-0.25,-0.13
  └─ Share application money,0.00,4.79,4.93
Net Cash Flow,0.51,-0.49,0.26
  └─ Free Cash Flow,-0.99,-4.02,-5.90
  └─ CFO/OP,-433%,-1393%,-2144%
