Metric,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020
Cash from Operating Activity,-5.61,11.26,6.96,5.41,-4.02
  └─ Profit from operations,1.19,4.48,3.27,10.46,2.97
  └─ Receivables,-2.13,1.57,-0.92,-2.40,1.72
  └─ Inventory,1.82,-0.74,-3.66,-5.44,-5.97
  └─ Payables,-2.35,6.61,7.59,3.90,-0.98
  └─ Loans Advances,-1.02,0.00,0.00,0.00,0.00
  └─ Other WC items,-3.66,-0.76,0.87,-1.09,-0.63
  └─ Working capital changes,-7.35,6.68,3.88,-5.03,-5.86
  └─ Direct taxes,0.55,0.10,-0.19,-0.02,-1.13
Cash from Investing Activity,-14.86,-7.77,3.99,2.72,5.29
  └─ Fixed assets purchased,-17.22,-9.97,-4.16,-1.66,-6.18
  └─ Fixed assets sold,0.06,0.00,0.00,0.00,0.00
  └─ Investments purchased,-3.00,0.00,0.00,0.00,0.00
  └─ Investments sold,5.00,0.99,8.03,4.24,5.14
  └─ Interest received,0.35,0.15,0.12,0.03,0.15
  └─ Other investing items,-0.05,1.06,0.00,0.11,6.19
Cash from Financing Activity,20.97,-3.90,-11.03,-8.23,-0.20
  └─ Proceeds from borrowings,22.30,2.20,0.00,1.10,12.90
  └─ Repayment of borrowings,0.00,-2.07,-7.00,-6.08,-9.93
  └─ Interest paid fin,-0.89,-4.00,-4.00,-3.22,-2.86
  └─ Dividends paid,-0.45,-0.02,-0.02,-0.02,-0.31
Net Cash Flow,0.50,-0.41,-0.08,-0.10,1.07
  └─ Free Cash Flow,-22.77,1.29,2.80,3.75,-10.20
  └─ CFO/OP,-616%,335%,283%,54%,-112%
