Metric,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Cash from Operating Activity,-8.13,0.65,1.59,0.39,-0.97,0.52,0.23
  └─ Profit from operations,0.24,0.45,1.62,0.79,0.00,0.07,-0.09
  └─ Receivables,0.17,-0.15,0.19,0.01,-0.58,-0.26,0.00
  └─ Payables,-0.01,0.05,-0.01,0.01,-0.02,0.50,-0.08
  └─ Loans Advances,-9.09,-0.27,-0.17,-0.24,0.47,0.21,0.47
  └─ Other WC items,0.67,0.61,0.26,-0.07,-0.72,0.00,-0.07
  └─ Working capital changes,-8.25,0.24,0.27,-0.30,-0.85,0.46,0.33
  └─ Direct taxes,-0.11,-0.05,-0.30,-0.10,-0.12,-0.01,0.00
Cash from Investing Activity,-0.59,-0.01,-0.03,0.05,0.04,0.01,0.01
  └─ Fixed assets purchased,-0.59,0.00,-0.09,-0.01,-0.02,0.00,0.00
  └─ Fixed assets sold,0.00,0.00,0.00,0.00,0.00,0.00,0.01
  └─ Interest received,0.00,0.02,0.07,0.06,0.06,0.02,0.00
  └─ Other investing items,0.00,-0.03,0.00,0.00,0.00,0.00,0.00
Cash from Financing Activity,9.05,-0.33,-0.91,-1.37,0.77,-0.63,-0.27
  └─ Proceeds from shares,3.58,0.00,0.00,0.00,0.00,0.00,0.00
  └─ Proceeds from borrowings,5.77,0.11,0.06,0.00,0.95,0.07,0.00
  └─ Repayment of borrowings,0.00,-0.18,-0.73,-1.20,0.00,-0.47,-0.26
  └─ Interest paid fin,-0.30,-0.26,-0.23,-0.17,-0.17,-0.22,-0.21
  └─ Other financing items,0.00,0.00,0.00,0.00,0.00,0.00,0.21
Net Cash Flow,0.33,0.30,0.66,-0.93,-0.16,-0.10,-0.04
  └─ Free Cash Flow,-8.72,0.65,1.50,0.38,-0.99,0.52,0.24
  └─ CFO/OP,-4456%,156%,122%,72%,2833%,241%,-37%
