Metric,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025
Cash from Operating Activity,0.02,-0.01,-0.03,0.00,-0.12,-0.06,-0.20
  └─ Profit from operations,0.04,-0.20,-0.02,-0.08,-0.16,-2.63,-0.89
  └─ Receivables,-0.03,-0.01,0.02,0.07,-0.07,1.99,0.53
  └─ Payables,0.00,0.00,0.00,-0.01,0.08,-0.03,0.09
  └─ Loans Advances,0.01,0.19,-0.03,0.02,0.00,0.00,0.52
  └─ Other WC items,0.00,0.01,0.00,0.00,0.04,0.61,-0.46
  └─ Working capital changes,-0.01,0.19,-0.01,0.08,0.04,2.57,0.68
Cash from Investing Activity,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Cash from Financing Activity,0.00,0.00,0.00,0.00,0.00,0.05,0.00
  └─ Other financing items,0.00,0.00,0.00,0.00,0.00,0.05,0.00
Net Cash Flow,0.02,-0.01,-0.03,0.00,-0.12,-0.01,-0.20
  └─ Free Cash Flow,0.02,-0.01,-0.03,0.00,-0.12,-0.06,-0.20
  └─ CFO/OP,50%,10%,43%,0%,57%,2%,22%
