Metric,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Cash from Operating Activity,1.44,2.87,-2.08,2.20,0.11,2.74,-0.75,-0.77,3.74,-1.28,-1.08
  └─ Profit from operations,1.17,0.46,0.21,0.30,0.24,-0.13,-0.01,0.02,0.01,-0.12,0.11
  └─ Receivables,-0.35,0.58,-0.85,1.67,-0.22,-0.13,0.26,-0.86,2.94,-0.04,-2.25
  └─ Inventory,4.55,1.77,-1.61,0.64,1.18,-0.36,-0.45,1.11,1.92,-1.32,-0.16
  └─ Payables,-4.10,-0.06,-0.01,-0.38,-1.05,3.38,-0.51,-1.00,-1.04,0.19,1.10
  └─ Loans Advances,0.24,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
  └─ Other WC items,0.03,0.07,0.17,-0.03,-0.07,-0.01,-0.03,-0.01,-0.01,0.00,0.12
  └─ Working capital changes,0.38,2.36,-2.29,1.89,-0.16,2.88,-0.74,-0.76,3.80,-1.17,-1.19
  └─ Direct taxes,-0.11,0.05,0.00,0.00,0.00,0.00,0.00,-0.02,-0.07,0.01,0.00
  └─ Advance tax,0.00,0.00,0.00,0.00,0.03,0.00,0.00,0.00,0.00,0.00,0.00
Cash from Investing Activity,-0.05,0.02,0.18,0.00,0.00,-0.83,0.80,0.74,0.27,0.07,0.08
  └─ Fixed assets purchased,-0.06,0.00,-0.01,0.00,0.00,0.00,-0.03,0.00,0.00,-0.01,0.00
  └─ Fixed assets sold,0.00,0.00,0.19,0.00,0.00,0.00,0.00,0.74,0.27,0.00,0.00
  └─ Investments purchased,0.00,0.00,0.00,0.00,0.00,-0.83,0.00,0.00,0.00,0.00,0.00
  └─ Investments sold,0.00,0.00,0.00,0.00,0.00,0.00,0.83,0.00,0.01,0.07,0.06
  └─ Interest received,0.00,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.02
Cash from Financing Activity,-1.59,-2.89,1.89,-2.20,-0.10,-1.85,-0.06,0.00,-0.02,0.00,0.00
  └─ Proceeds from borrowings,0.00,0.00,2.25,0.00,0.24,0.00,0.00,0.00,0.00,0.00,0.00
  └─ Repayment of borrowings,-1.03,-2.46,0.00,-1.88,-0.12,-1.78,0.00,0.00,0.00,0.00,0.00
  └─ Interest paid fin,-0.56,-0.42,-0.36,-0.32,-0.22,-0.07,0.00,0.00,-0.02,0.00,0.00
  └─ Other financing items,0.00,0.00,0.00,0.00,0.00,0.00,-0.06,0.00,0.00,0.00,0.00
Net Cash Flow,-0.21,0.00,-0.02,0.00,0.01,0.06,0.00,-0.03,3.99,-1.21,-1.01
  └─ Free Cash Flow,1.38,2.87,-1.90,2.20,0.11,2.74,-0.78,-0.03,4.01,-1.29,-1.08
  └─ CFO/OP,142%,542%,-945%,1375%,400%,-2740%,441%,375%,-5443%,679%,514%
