Metric,Mar 2016,Mar 2017,Mar 2018,Mar 2025,Mar 2026
Cash from Operating Activity,5.59,-9.92,2.33,,
  └─ Profit from operations,0.93,2.16,3.59,-0.12,0.13
  └─ Receivables,6.53,-9.81,-0.78,0.00,0.00
  └─ Inventory,0.10,-3.77,-12.29,0.00,0.00
  └─ Payables,-1.70,0.01,10.92,0.00,0.00
  └─ Loans Advances,-0.16,0.55,1.44,0.00,0.00
  └─ Other WC items,0.00,0.97,-0.33,-0.01,-0.25
  └─ Working capital changes,4.77,-12.05,-1.05,-0.01,-0.25
  └─ Direct taxes,-0.11,-0.03,-0.20,0.00,0.00
Cash from Investing Activity,1.77,1.20,1.65,,
  └─ Fixed assets purchased,-0.05,-0.61,-0.15,-0.00,-0.00
  └─ Investments sold,-0.00,0.01,-0.00,-0.00,-0.00
  └─ Interest received,1.82,1.81,1.80,-0.00,-0.00
Cash from Financing Activity,-7.31,9.12,-4.52,,
  └─ Proceeds from borrowings,-6.71,0.00,0.00,0.12,0.14
  └─ Interest paid fin,-0.60,-0.55,-0.77,0.00,-0.01
  └─ Other financing items,0.00,9.67,-3.75,0.00,0.00
Net Cash Flow,0.05,0.40,-0.54,,
  └─ Free Cash Flow,5.54,-10.53,2.18,,
  └─ CFO/OP,-966%,-578%,81%,,
