Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Cash from Operating Activity,338,139,234,473,409,490,578,811,484,582,1290,903
  └─ Profit from operations,634,480,419,510,623,660,697,839,801,915,1187,1320
  └─ Receivables,-4,-26,-44,23,27,-0,-100,10,20,-30,-73,18
  └─ Inventory,-29,-150,100,-74,14,-68,-47,12,75,-65,43,24
  └─ Payables,22,20,-47,227,-100,-48,107,102,-153,190,77,-139
  └─ Loans Advances,-52,-11,0,0,0,0,0,0,0,0,0,0
  └─ Other WC items,25,43,-36,-11,55,160,85,-5,13,-34,137,-1
  └─ Working capital changes,-37,-124,-27,165,-4,44,46,120,-46,61,185,-98
  └─ Direct taxes,-252,-206,-161,-202,-200,-186,-147,-121,-265,-254,-82,-319
  └─ Other operating items,0,-11,3,0,-9,-28,-18,-28,-7,-139,0,0
  └─ Exceptional CF items,-7,0,0,0,0,0,0,0,0,0,0,0
Cash from Investing Activity,180,499,301,-104,-153,-57,418,-406,808,9,-46,397
  └─ Fixed assets purchased,-163,-232,-304,-403,-291,-156,-44,-35,-44,-31,-23,-55
  └─ Fixed assets sold,1,24,46,570,48,1,3,1595,11,22,6,22
  └─ Investments purchased,0,0,0,0,0,0,0,-365,-3323,-2423,-2143,-1329
  └─ Investments sold,10,0,0,0,0,0,0,0,3201,2156,1861,1068
  └─ Interest received,179,142,85,63,77,65,55,44,63,93,118,119
  └─ Other investing items,153,565,473,-334,13,33,405,-1644,900,191,136,572
Cash from Financing Activity,-497,-638,-511,-307,-358,-428,-696,-524,-1543,-562,-769,-737
  └─ Repayment of borrowings,0,0,0,0,-0,-0,-0,-0,0,0,0,0
  └─ Interest paid fin,-0,-0,-0,-0,-1,-4,-4,-2,-1,-2,-1,-3
  └─ Dividends paid,-424,-529,-424,-254,-296,-339,-677,-507,-1526,-542,-749,-714
  └─ Financial liabilities,0,0,0,0,0,-15,-15,-16,-17,-18,-19,-20
  └─ Other financing items,-73,-109,-87,-52,-61,-70,0,0,0,0,0,0
Net Cash Flow,21,-0,24,62,-102,6,300,-119,-251,29,475,563
  └─ Free Cash Flow,175,-69,-24,639,166,336,536,2371,451,573,1273,870
  └─ CFO/OP,93%,72%,94%,133%,101%,103%,121%,122%,93%,92%,116%,93%
