Metric,Mar 2009,Mar 2010,Mar 2011,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023
Cash from Operating Activity,-7,-5,-9,2,14,-4,17,9,1,-4,7
  └─ Profit from operations,-1.95,-3.49,-2.12,3.71,6.53,14.60,18.79,12.70,12.72,4.13,-28.27
  └─ Receivables,-4.65,-2.93,0.61,-2.98,-13.78,-19.61,-46.14,35.99,-11.13,-3.62,30.09
  └─ Payables,1.45,3.37,-2.60,0.91,11.16,3.19,46.36,-29.14,6.65,-6.56,6.29
  └─ Loans Advances,-0.77,-0.38,-2.81,-0.02,0.50,0.47,-0.52,3.87,-0.11,-0.20,-0.27
  └─ Other WC items,0.00,0.00,0.00,0.61,11.20,-0.18,-2.92,-13.98,-7.24,2.57,-0.52
  └─ Working capital changes,-3.97,0.06,-4.80,-1.48,9.08,-16.13,-3.23,-3.26,-11.83,-7.80,35.60
  └─ Direct taxes,-0.71,-1.60,-0.02,0.26,-1.94,-2.37,1.51,-0.15,0.00,-0.11,0.00
  └─ Exceptional CF items,0.00,0.00,-2.37,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Cash from Investing Activity,-18,16,-2,-11,-8,-8,-2,-13,4,0,0
  └─ Fixed assets purchased,-1.38,-1.53,-2.28,-1.79,-8.48,-7.93,-1.83,-0.52,-0.01,-0.04,0.00
  └─ Fixed assets sold,0.19,0.08,0.00,0.00,0.14,0.00,0.00,0.01,0.03,0.00,0.00
  └─ Investments purchased,-25.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
  └─ Investments sold,8.00,17.00,0.00,0.00,0.00,0.00,0.00,0.00,15.25,0.00,0.00
  └─ Interest received,0.00,0.00,0.00,0.33,0.20,0.23,0.28,0.22,0.20,0.14,0.14
  └─ Other investing items,0.00,0.00,0.00,-9.73,0.00,0.00,0.00,-13.06,-11.27,0.00,0.00
Cash from Financing Activity,26,-1,2,9,-5,12,-15,4,-5,-4,2
  └─ Proceeds from shares,0.84,0.00,3.54,9.76,0.00,0.00,0.00,0.00,0.70,0.00,0.00
  └─ Proceeds from borrowings,0.51,0.00,0.00,0.54,0.41,14.56,0.00,5.55,0.00,0.00,2.77
  └─ Repayment of borrowings,-0.30,-0.39,-0.22,-1.12,-3.29,-0.34,-10.39,0.00,-4.48,-2.90,0.00
  └─ Interest paid fin,-0.05,-0.08,-0.05,-1.49,-1.31,-2.08,-3.51,-1.60,-1.54,-1.11,-1.11
  └─ Dividends paid,0.00,-0.63,-0.76,0.00,0.00,-1.07,-1.27,0.00,0.00,0.00,0.00
  └─ Other financing items,24.85,-0.11,-0.13,1.02,-1.12,0.55,0.00,0.00,0.00,0.00,0.00
Net Cash Flow,1,9,-9,0,0,0,0,-0,-0,-8,9
  └─ Free Cash Flow,-8,-6,-12,1,5,-12,15,9,1,-4,7
  └─ CFO/OP,149%,48%,305%,63%,214%,-11%,82%,151%,7%,-88%,-26%
