Metric,Mar 2016,Mar 2017,Mar 2018,Mar 2021,Mar 2022,Mar 2023
Cash from Operating Activity,-0.59,-14.32,1.57,0.09,2.33,2.43
  └─ Profit from operations,0.02,0.50,3.04,-0.52,2.45,2.35
  └─ Receivables,3.16,-3.57,0.00,0.00,-0.84,0.32
  └─ Inventory,-2.21,-10.94,0.81,0.00,0.00,0.00
  └─ Payables,0.00,0.00,-0.66,-0.35,0.84,0.00
  └─ Loans Advances,0.00,0.00,-0.90,0.62,-0.01,-0.20
  └─ Operating borrowings,0.00,0.00,0.00,0.14,-0.14,0.02
  └─ Other WC items,-1.55,-0.19,-0.14,0.20,0.03,-0.06
  └─ Working capital changes,-0.60,-14.70,-0.89,0.61,-0.12,0.08
  └─ Direct taxes,0.00,-0.12,-0.57,0.00,0.00,0.00
Cash from Investing Activity,0.95,-125.37,-39.01,-1.15,-1.29,-1.84
  └─ Fixed assets purchased,0.00,-116.68,-38.42,-1.29,-0.98,-0.98
  └─ Capital WIP,0.95,-4.90,-0.38,0.00,0.00,0.00
  └─ Investments purchased,0.00,-3.79,-0.12,0.00,-1.00,-1.00
  └─ Investments sold,0.00,0.00,0.00,0.14,0.00,0.00
  └─ Interest received,0.00,0.00,0.06,0.01,0.69,0.14
  └─ Other investing items,0.00,-0.01,-0.15,0.00,0.00,0.00
Cash from Financing Activity,-0.01,141.53,35.70,0.81,-0.80,0.35
  └─ Proceeds from shares,0.00,8.90,6.72,0.00,0.00,0.00
  └─ Proceeds from borrowings,0.00,0.00,29.23,0.00,0.00,0.00
  └─ Interest paid fin,0.00,0.00,-0.25,0.00,0.00,0.00
  └─ Dividends paid,-0.01,0.00,0.00,0.00,0.00,0.00
  └─ Other financing items,0.00,132.63,0.00,0.81,-0.80,0.35
Net Cash Flow,0.35,1.84,-1.74,-0.25,0.24,0.94
  └─ Free Cash Flow,0.36,-135.90,-37.23,-1.20,1.35,1.45
  └─ CFO/OP,843%,-3944%,56%,33%,132%,86%
