Metric,Mar 2024,Mar 2025,Mar 2026
Cash from Operating Activity,8,-13,-27
  └─ Profit from operations,1.90,2.55,14.12
  └─ Receivables,0.93,-3.80,-15.49
  └─ Inventory,0.00,-4.71,2.56
  └─ Payables,2.21,14.30,-7.24
  └─ Loans Advances,10.40,-8.76,-17.98
  └─ Operating borrowings,-12.77,-3.45,-2.48
  └─ Other WC items,5.28,-9.09,2.88
  └─ Working capital changes,6.04,-15.51,-37.74
  └─ Direct taxes,0.00,0.00,-3.02
Cash from Investing Activity,-1,7,-1
  └─ Fixed assets purchased,-1.93,-2.78,-1.69
  └─ Fixed assets sold,0.00,0.00,0.27
  └─ Investments purchased,0.00,0.00,-5.14
  └─ Interest received,0.82,1.12,2.00
  └─ Other investing items,0.00,8.42,3.56
Cash from Financing Activity,-7,7,27
  └─ Proceeds from shares,7.13,0.00,0.00
  └─ Proceeds from borrowings,0.43,7.75,28.76
  └─ Repayment of borrowings,-14.05,0.00,0.00
  └─ Proceeds from deposits,0.00,0.26,0.00
  └─ Interest paid fin,0.00,-0.73,-1.86
  └─ Other financing items,-0.72,0.00,0.00
Net Cash Flow,-0,1,-1
  └─ Free Cash Flow,6,-16,-28
  └─ CFO/OP,341%,-753%,-186%
