Metric,Mar 2026
  └─ Profit from operations,16.54
  └─ Receivables,-19.33
  └─ Inventory,-31.81
  └─ Payables,19.33
  └─ Loans Advances,-0.13
  └─ Other WC items,1.26
  └─ Working capital changes,-30.68
  └─ Direct taxes,-1.64
  └─ Fixed assets purchased,-17.15
  └─ Interest received,0.01
  └─ Proceeds from shares,11.19
  └─ Proceeds from borrowings,21.00
  └─ Interest paid fin,-1.28
  └─ Other financing items,2.27
